seed,donor,baseline,lineage,ifn_delta,rand,lodo,infl,leak_free
3,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6772744059562683,0.6791699752211571,-0.0018955692648887634,True
4,101,ctrl-pred,CD8T,1.8566028475761414,0.0008285576768685132,0.00843779623392038,-0.007609238557051867,True
4,101,cell-mean,CD8T,1.8566028475761414,0.6788587719202042,0.6732544451951981,0.0056043267250061035,True
4,101,donor-shift,CD8T,1.8566028475761414,0.668449230492115,0.666316032409668,0.002133198082447052,True
4,101,linear-PCA,CD8T,1.8566028475761414,0.6684080511331558,0.6659144312143326,0.002493619918823242,True
4,1015,ctrl-pred,CD8T,2.0672478079795837,-0.007906246111815562,-0.017618864236283116,0.009712618124467554,True
4,1015,cell-mean,CD8T,2.0672478079795837,0.6921219825744629,0.7089361250400543,-0.01681414246559143,True
4,1015,donor-shift,CD8T,2.0672478079795837,0.6785385087132454,0.7071663588285446,-0.028627850115299225,True
4,1015,linear-PCA,CD8T,2.0672478079795837,0.6785085648298264,0.706970252096653,-0.02846168726682663,True
4,1016,ctrl-pred,CD4T,1.850186049938202,-0.01190566725563258,-0.0378071692539379,0.02590150199830532,True
4,1016,cell-mean,CD4T,1.850186049938202,0.6870183572173119,0.6250491999089718,0.06196915730834007,True
4,1016,donor-shift,CD4T,1.850186049938202,0.679597482085228,0.6286021880805492,0.050995294004678726,True
4,1016,linear-PCA,CD4T,1.850186049938202,0.679598867893219,0.628358282148838,0.05124058574438095,True
4,1039,ctrl-pred,CD4T,1.948953092098236,0.010874760919250548,0.004367632907815278,0.00650712801143527,True
4,1039,cell-mean,CD4T,1.948953092098236,0.6808980405330658,0.6485127992928028,0.032385241240262985,True
4,1039,donor-shift,CD4T,1.948953092098236,0.6767648234963417,0.623202919960022,0.05356190353631973,True
4,1039,linear-PCA,CD4T,1.948953092098236,0.6765346229076385,0.6231609284877777,0.05337369441986084,True
4,107,ctrl-pred,CD4T,1.9204429984092712,0.025438789278268814,0.004224001080729067,0.021214788197539747,True
4,107,cell-mean,CD4T,1.9204429984092712,0.6535533294081688,0.6332962960004807,0.02025703340768814,True
4,107,donor-shift,CD4T,1.9204429984092712,0.6480551064014435,0.6180873177945614,0.029967788606882095,True
4,107,linear-PCA,CD4T,1.9204429984092712,0.6477387323975563,0.6180177330970764,0.02972099930047989,True
4,1244,ctrl-pred,Mono_CD14,1.848552405834198,-0.01849582489558088,0.014184749335981905,-0.03268057423156279,True
4,1244,cell-mean,Mono_CD14,1.848552405834198,0.6764437481760979,0.6583342663943768,0.018109481781721115,True
4,1244,donor-shift,Mono_CD14,1.848552405834198,0.6684241592884064,0.6599810048937798,0.008443154394626617,True
4,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6682424545288086,0.6599909514188766,0.008251503109931946,True
4,1256,ctrl-pred,CD4T,1.9503478407859802,0.019630535709438846,-0.029022505274042487,0.04865304098348133,True
4,1256,cell-mean,CD4T,1.9503478407859802,0.691277764737606,0.6491790525615215,0.04209871217608452,True
4,1256,donor-shift,CD4T,1.9503478407859802,0.6874187588691711,0.6523088067770004,0.035109952092170715,True
4,1256,linear-PCA,CD4T,1.9503478407859802,0.6872142851352692,0.6523660011589527,0.03484828397631645,True
4,1488,ctrl-pred,Mono_CD14,1.9747723937034607,0.0038188922917470336,0.04281143838306889,-0.038992546091321856,True
4,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6736362278461456,0.6827076300978661,-0.009071402251720428,True
4,1488,donor-shift,Mono_CD14,1.9747723937034607,0.668987438082695,0.6794200241565704,-0.010432586073875427,True
4,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6687491238117218,0.6791699752211571,-0.010420851409435272,True
5,101,ctrl-pred,CD8T,1.8566028475761414,-0.027302899048663676,0.00843779623392038,-0.035740695282584056,True
5,101,cell-mean,CD8T,1.8566028475761414,0.6735321134328842,0.6732544451951981,0.0002776682376861572,True
5,101,donor-shift,CD8T,1.8566028475761414,0.667542077600956,0.666316032409668,0.0012260451912879944,True
5,101,linear-PCA,CD8T,1.8566028475761414,0.6673363223671913,0.6659144312143326,0.0014218911528587341,True
5,1015,ctrl-pred,CD8T,2.0672478079795837,-0.01498316676588729,-0.017618864236283116,0.002635697470395826,True
5,1015,cell-mean,CD8T,2.0672478079795837,0.6664517819881439,0.7089361250400543,-0.0424843430519104,True
5,1015,donor-shift,CD8T,2.0672478079795837,0.658324807882309,0.7071663588285446,-0.04884155094623566,True
5,1015,linear-PCA,CD8T,2.0672478079795837,0.6580977588891983,0.706970252096653,-0.04887249320745468,True
5,1016,ctrl-pred,CD4T,1.850186049938202,-0.007953241001814604,-0.0378071692539379,0.029853928252123296,True
5,1016,cell-mean,CD4T,1.850186049938202,0.676010012626648,0.6250491999089718,0.05096081271767616,True
5,1016,donor-shift,CD4T,1.850186049938202,0.6679149940609932,0.6286021880805492,0.039312805980443954,True
5,1016,linear-PCA,CD4T,1.850186049938202,0.6677433177828789,0.628358282148838,0.03938503563404083,True
5,1039,ctrl-pred,CD4T,1.948953092098236,-0.009853518509771675,0.004367632907815278,-0.014221151417586952,True
5,1039,cell-mean,CD4T,1.948953092098236,0.6602769829332829,0.6485127992928028,0.011764183640480042,True
5,1039,donor-shift,CD4T,1.948953092098236,0.6521045044064522,0.623202919960022,0.028901584446430206,True
5,1039,linear-PCA,CD4T,1.948953092098236,0.6519733518362045,0.6231609284877777,0.02881242334842682,True
5,107,ctrl-pred,CD4T,1.9204429984092712,-0.001412025827448815,0.004224001080729067,-0.005636026908177882,True
5,107,cell-mean,CD4T,1.9204429984092712,0.6584397219121456,0.6332962960004807,0.025143425911664963,True
5,107,donor-shift,CD4T,1.9204429984092712,0.6529175452888012,0.6180873177945614,0.03483022749423981,True
5,107,linear-PCA,CD4T,1.9204429984092712,0.6528604179620743,0.6180177330970764,0.034842684864997864,True
5,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.017426025558961555,0.014184749335981905,0.00324127622297965,True
5,1244,cell-mean,Mono_CD14,1.848552405834198,0.7023894637823105,0.6583342663943768,0.04405519738793373,True
5,1244,donor-shift,Mono_CD14,1.848552405834198,0.6902193427085876,0.6599810048937798,0.030238337814807892,True
5,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6900611370801926,0.6599909514188766,0.030070185661315918,True
5,1256,ctrl-pred,CD4T,1.9503478407859802,-0.010739219665993005,-0.029022505274042487,0.018283285608049482,True
5,1256,cell-mean,CD4T,1.9503478407859802,0.6866411715745926,0.6491790525615215,0.03746211901307106,True
5,1256,donor-shift,CD4T,1.9503478407859802,0.6815572455525398,0.6523088067770004,0.029248438775539398,True
5,1256,linear-PCA,CD4T,1.9503478407859802,0.6813987344503403,0.6523660011589527,0.029032733291387558,True
5,1488,ctrl-pred,Mono_CD14,1.9747723937034607,-0.022245076834224164,0.04281143838306889,-0.06505651521729305,True
5,1488,cell-mean,Mono_CD14,1.9747723937034607,0.679601825773716,0.6827076300978661,-0.0031058043241500854,True
5,1488,donor-shift,Mono_CD14,1.9747723937034607,0.6793177053332329,0.6794200241565704,-0.00010231882333755493,True
5,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6791429594159126,0.6791699752211571,-2.70158052444458e-05,True
6,101,ctrl-pred,CD8T,1.8566028475761414,0.015162045081524411,0.00843779623392038,0.006724248847604031,True
6,101,cell-mean,CD8T,1.8566028475761414,0.6769249364733696,0.6732544451951981,0.0036704912781715393,True
6,101,donor-shift,CD8T,1.8566028475761414,0.6664347648620605,0.666316032409668,0.00011873245239257812,True
6,101,linear-PCA,CD8T,1.8566028475761414,0.6662285476922989,0.6659144312143326,0.0003141164779663086,True
6,1015,ctrl-pred,CD8T,2.0672478079795837,-0.005775022262241691,-0.017618864236283116,0.011843841974041425,True
6,1015,cell-mean,CD8T,2.0672478079795837,0.6813245490193367,0.7089361250400543,-0.02761157602071762,True
6,1015,donor-shift,CD8T,2.0672478079795837,0.6793662160634995,0.7071663588285446,-0.027800142765045166,True
6,1015,linear-PCA,CD8T,2.0672478079795837,0.6793915331363678,0.706970252096653,-0.027578718960285187,True
6,1016,ctrl-pred,CD4T,1.850186049938202,-0.015499328081205022,-0.0378071692539379,0.02230784117273288,True
6,1016,cell-mean,CD4T,1.850186049938202,0.6872633397579193,0.6250491999089718,0.062214139848947525,True
6,1016,donor-shift,CD4T,1.850186049938202,0.681405209004879,0.6286021880805492,0.05280302092432976,True
6,1016,linear-PCA,CD4T,1.850186049938202,0.6813663467764854,0.628358282148838,0.0530080646276474,True
6,1039,ctrl-pred,CD4T,1.948953092098236,-0.017854133155196905,0.004367632907815278,-0.022221766063012183,True
6,1039,cell-mean,CD4T,1.948953092098236,0.6655376777052879,0.6485127992928028,0.017024878412485123,True
6,1039,donor-shift,CD4T,1.948953092098236,0.6600955054163933,0.623202919960022,0.03689258545637131,True
6,1039,linear-PCA,CD4T,1.948953092098236,0.6598996445536613,0.6231609284877777,0.036738716065883636,True
6,107,ctrl-pred,CD4T,1.9204429984092712,-0.0010642906199791469,0.004224001080729067,-0.005288291700708214,True
6,107,cell-mean,CD4T,1.9204429984092712,0.663305252790451,0.6332962960004807,0.030008956789970398,True
6,107,donor-shift,CD4T,1.9204429984092712,0.6507074907422066,0.6180873177945614,0.03262017294764519,True
6,107,linear-PCA,CD4T,1.9204429984092712,0.6505254320800304,0.6180177330970764,0.032507698982954025,True
6,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.016300104034598917,0.014184749335981905,0.0021153546986170113,True
6,1244,cell-mean,Mono_CD14,1.848552405834198,0.6733754426240921,0.6583342663943768,0.015041176229715347,True
6,1244,donor-shift,Mono_CD14,1.848552405834198,0.6641392707824707,0.6599810048937798,0.0041582658886909485,True
6,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6641807183623314,0.6599909514188766,0.004189766943454742,True
6,1256,ctrl-pred,CD4T,1.9503478407859802,-0.01838167308596894,-0.029022505274042487,0.010640832188073546,True
6,1256,cell-mean,CD4T,1.9503478407859802,0.6761801242828369,0.6491790525615215,0.027001071721315384,True
6,1256,donor-shift,CD4T,1.9503478407859802,0.6640303432941437,0.6523088067770004,0.01172153651714325,True
6,1256,linear-PCA,CD4T,1.9503478407859802,0.6637588515877724,0.6523660011589527,0.011392850428819656,True
6,1488,ctrl-pred,Mono_CD14,1.9747723937034607,-0.004650554303225363,0.04281143838306889,-0.04746199268629425,True
6,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6914962604641914,0.6827076300978661,0.008788630366325378,True
6,1488,donor-shift,Mono_CD14,1.9747723937034607,0.689171239733696,0.6794200241565704,0.00975121557712555,True
6,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6889174282550812,0.6791699752211571,0.009747453033924103,True
7,101,ctrl-pred,CD8T,1.8566028475761414,0.022036161681171507,0.00843779623392038,0.013598365447251126,True
7,101,cell-mean,CD8T,1.8566028475761414,0.6872602328658104,0.6732544451951981,0.014005787670612335,True
7,101,donor-shift,CD8T,1.8566028475761414,0.6828852072358131,0.666316032409668,0.016569174826145172,True
7,101,linear-PCA,CD8T,1.8566028475761414,0.6828603073954582,0.6659144312143326,0.01694587618112564,True
7,1015,ctrl-pred,CD8T,2.0672478079795837,0.00727757447748445,-0.017618864236283116,0.024896438713767566,True
7,1015,cell-mean,CD8T,2.0672478079795837,0.668566145002842,0.7089361250400543,-0.04036998003721237,True
7,1015,donor-shift,CD8T,2.0672478079795837,0.662573155015707,0.7071663588285446,-0.0445932038128376,True
7,1015,linear-PCA,CD8T,2.0672478079795837,0.6622358448803425,0.706970252096653,-0.0447344072163105,True
7,1016,ctrl-pred,CD4T,1.850186049938202,0.005575524512096308,-0.0378071692539379,0.04338269376603421,True
7,1016,cell-mean,CD4T,1.850186049938202,0.6885670274496078,0.6250491999089718,0.06351782754063606,True
7,1016,donor-shift,CD4T,1.850186049938202,0.6865115240216255,0.6286021880805492,0.05790933594107628,True
7,1016,linear-PCA,CD4T,1.850186049938202,0.6864446774125099,0.628358282148838,0.058086395263671875,True
7,1039,ctrl-pred,CD4T,1.948953092098236,0.010552578256465495,0.004367632907815278,0.006184945348650217,True
7,1039,cell-mean,CD4T,1.948953092098236,0.6374129541218281,0.6485127992928028,-0.011099845170974731,True
7,1039,donor-shift,CD4T,1.948953092098236,0.6254206299781799,0.623202919960022,0.002217710018157959,True
7,1039,linear-PCA,CD4T,1.948953092098236,0.6252510696649551,0.6231609284877777,0.002090141177177429,True
7,107,ctrl-pred,CD4T,1.9204429984092712,-0.02738895735819824,0.004224001080729067,-0.03161295843892731,True
7,107,cell-mean,CD4T,1.9204429984092712,0.6741724163293839,0.6332962960004807,0.0408761203289032,True
7,107,donor-shift,CD4T,1.9204429984092712,0.6641035154461861,0.6180873177945614,0.04601619765162468,True
7,107,linear-PCA,CD4T,1.9204429984092712,0.6637334749102592,0.6180177330970764,0.04571574181318283,True
7,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.017405968508683145,0.014184749335981905,0.0032212191727012396,True
7,1244,cell-mean,Mono_CD14,1.848552405834198,0.679612047970295,0.6583342663943768,0.021277781575918198,True
7,1244,donor-shift,Mono_CD14,1.848552405834198,0.6755431219935417,0.6599810048937798,0.015562117099761963,True
7,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6755094528198242,0.6599909514188766,0.01551850140094757,True
7,1256,ctrl-pred,CD4T,1.9503478407859802,-0.0035339719033800066,-0.029022505274042487,0.02548853337066248,True
7,1256,cell-mean,CD4T,1.9503478407859802,0.687837153673172,0.6491790525615215,0.03865810111165047,True
7,1256,donor-shift,CD4T,1.9503478407859802,0.680676095187664,0.6523088067770004,0.028367288410663605,True
7,1256,linear-PCA,CD4T,1.9503478407859802,0.680556021630764,0.6523660011589527,0.028190020471811295,True
