baseline,family,split,action,ran,leak_free,n_train,n_test,n_test_strata,pearson_delta,pearson_delta_lo,pearson_delta_hi,e_distance,error,reason,unit
Biolord,latent,C2_lodo_D378,run_headline,True,True,120143,371,2,0.06021691486239433,-0.1000007763504982,0.22043460607528687,7.847456748302743,,,D378
Biolord,latent,C2_lodo_D379,run_headline,True,True,120080,434,2,0.14046835154294968,0.0920407623052597,0.18889594078063965,7.259482221912078,,,D379
Biolord,latent,C2_lodo_D380,run_headline,True,True,120173,341,2,0.05303025804460049,0.02447669580578804,0.08158382028341293,7.599983630480025,,,D380
Biolord,latent,C2_lodo_D381,run_headline,True,True,120172,342,2,-0.03722301311790943,-0.13595137000083923,0.06150534376502037,7.049220323120119,,,D381
Biolord,latent,C2_lodo_D382,run_headline,True,True,119914,600,2,0.09637555480003357,-0.15013185143470764,0.3428829610347748,6.932784255033953,,,D382
Biolord,latent,C2_lodo_D383,run_headline,True,True,120241,273,2,0.08499018149450421,-0.007671370171010494,0.17765173316001892,7.072160780668906,,,D383
Biolord,latent,C2_lodo_D387,run_headline,True,True,120042,472,2,0.12228422984480858,0.07716808468103409,0.16740037500858307,6.312511277382257,,,D387
Biolord,latent,C2_lodo_D388,run_headline,True,True,119914,600,2,0.09538938524201512,-0.006602904759347439,0.19738167524337769,6.453255451409835,,,D388
Biolord,latent,C2_lodo_D389,run_headline,True,True,119962,552,2,0.10816349368542433,0.00808202289044857,0.20824496448040009,6.282671123954644,,,D389
Biolord,latent,C2_lodo_D390,run_headline,True,True,119961,553,2,0.0793311856687069,-0.11189264804124832,0.2705550193786621,7.6016324402940105,,,D390
Biolord,latent,C2_lodo_D391,run_headline,True,True,119918,596,2,-0.0002603977918624878,-0.16669754683971405,0.16617675125598907,7.110838584809867,,,D391
Biolord,latent,C2_lodo_D392,run_headline,True,True,119914,600,2,0.05391307920217514,-0.1337340772151947,0.24156023561954498,7.583171939037342,,,D392
Biolord,latent,C2_lodo_D393,run_headline,True,True,119914,600,2,0.0481337308883667,0.003963850438594818,0.09230361133813858,6.102031562932589,,,D393
Biolord,latent,C2_lodo_D394,run_headline,True,True,119914,600,2,0.028921425342559814,-0.06646587699651718,0.12430872768163681,5.982404019788638,,,D394
Biolord,latent,C2_lodo_D395,run_headline,True,True,119914,600,2,0.046216098591685295,0.035832639783620834,0.056599557399749756,6.113646010469956,,,D395
Biolord,latent,C2_lodo_D396,run_headline,True,True,119914,600,2,0.0602799691259861,0.019042134284973145,0.10151780396699905,6.547970718590154,,,D396
Biolord,latent,C2_lodo_D397,run_headline,True,True,119914,600,2,0.11125798895955086,0.09179665893316269,0.13071931898593903,6.600966185862821,,,D397
Biolord,latent,C2_lodo_D398,run_headline,True,True,119914,600,2,0.12585367262363434,0.04532310366630554,0.20638424158096313,6.990269554651637,,,D398
Biolord,latent,C2_lodo_D405,run_headline,True,True,119914,600,2,0.011958349496126175,-0.11471117287874222,0.13862787187099457,6.602531446353554,,,D405
Biolord,latent,C2_lodo_D406,run_headline,True,True,119914,600,2,0.05520142614841461,-0.08618287742137909,0.1965857297182083,6.460634922139913,,,D406
Biolord,latent,C2_lodo_D407,run_headline,True,True,119914,600,2,0.1320638433098793,-0.16023372113704681,0.4243614077568054,7.835845090811504,,,D407
Biolord,latent,C2_lodo_D408,run_headline,True,True,119914,600,2,-0.05835571326315403,-0.09156788140535355,-0.025143545120954514,7.322927565176235,,,D408
Biolord,latent,C2_lodo_D409,run_headline,True,True,119947,567,2,0.02312658727169037,-0.12703201174736023,0.17328518629074097,5.805968940585826,,,D409
Biolord,latent,C2_lodo_D410,run_headline,True,True,119914,600,2,0.01915225386619568,-0.15809476375579834,0.1963992714881897,7.2007367398918465,,,D410
Biolord,latent,C2_lodo_D411,run_headline,True,True,119914,600,2,-0.038433682173490524,-0.1151771992444992,0.03830983489751816,7.429266851199985,,,D411
Biolord,latent,C2_lodo_D412,run_headline,True,True,119914,600,2,0.03377370163798332,-0.08241591602563858,0.14996331930160522,7.136281941300738,,,D412
Biolord,latent,C2_lodo_D413,run_headline,True,True,119914,600,2,0.07844418194144964,0.026832593604922295,0.130055770277977,7.622372166471689,,,D413
Biolord,latent,C2_lodo_D414,run_headline,True,True,119914,600,2,0.016371656209230423,-0.10954450815916061,0.14228782057762146,8.662653418270676,,,D414
Biolord,latent,C2_lodo_D415,run_headline,True,True,119914,600,2,0.12047077715396881,-0.15328174829483032,0.39422330260276794,8.84140391131268,,,D415
Biolord,latent,C2_lodo_D416,run_headline,True,True,120161,353,2,0.0842401571571827,0.042880527675151825,0.12559978663921356,7.432647346820224,,,D416
Biolord,latent,C2_lodo_D417,run_headline,True,True,120144,370,2,0.10682196542620659,0.08394620567560196,0.12969772517681122,6.972481298039555,,,D417
Biolord,latent,C2_lodo_D418,run_headline,True,True,119996,518,2,0.052894603461027145,-0.10415510088205338,0.20994430780410767,6.896660712173944,,,D418
Biolord,latent,C2_lodo_D419,run_headline,True,True,120048,466,2,0.08320028334856033,0.0645001158118248,0.10190045088529587,7.101985356526049,,,D419
Biolord,latent,C2_lodo_D420,run_headline,True,True,120128,386,2,0.14646069705486298,0.08961640298366547,0.20330499112606049,8.298251391107616,,,D420
Biolord,latent,C2_lodo_D421,run_headline,True,True,120214,300,1,-0.004403879400342703,-0.004403879400342703,-0.004403879400342703,7.809053857402105,,,D421
Biolord,latent,C2_lodo_D422,run_headline,True,True,120214,300,1,0.04156576842069626,0.04156576842069626,0.04156576842069626,7.982910097538705,,,D422
Biolord,latent,C2_lodo_D423,run_headline,True,True,120214,300,1,-0.07982040196657181,-0.07982040196657181,-0.07982040196657181,9.343813304489517,,,D423
Biolord,latent,C2_lodo_D424,run_headline,True,True,120214,300,1,0.018460655584931374,0.018460655584931374,0.018460655584931374,7.376170037940213,,,D424
Biolord,latent,C2_lodo_D425,run_headline,True,True,120214,300,1,-0.027906160801649094,-0.027906160801649094,-0.027906160801649094,7.800866407197317,,,D425
Biolord,latent,C2_lodo_D426,run_headline,True,True,119914,600,2,0.008375205099582672,-0.18749865889549255,0.2042490690946579,7.596807466188922,,,D426
Biolord,latent,C2_lodo_D427,run_headline,True,True,119914,600,2,0.056036174297332764,-0.27098435163497925,0.3830567002296448,7.619402638822242,,,D427
Biolord,latent,C2_lodo_D428,run_headline,True,True,119999,515,2,0.07996441388968378,-0.0025175518821924925,0.16244637966156006,7.341258421682725,,,D428
Biolord,latent,C2_lodo_D429,run_headline,True,True,119914,600,2,0.027435757219791412,-0.1973540335893631,0.2522255480289459,7.2821673519769385,,,D429
Biolord,latent,C2_lodo_D430,run_headline,True,True,119914,600,2,0.2198827862739563,0.15043622255325317,0.2893293499946594,6.818795977277599,,,D430
Biolord,latent,C2_lodo_D431,run_headline,True,True,119914,600,2,0.07062702812254429,-0.057238589972257614,0.1984926462173462,7.035359880931646,,,D431
Biolord,latent,C2_lodo_D432,run_headline,True,True,119914,600,2,0.133748646825552,0.1199980303645134,0.14749926328659058,7.666118323905905,,,D432
Biolord,latent,C2_lodo_D433,run_headline,True,True,119914,600,2,0.056895118206739426,-0.07180169969797134,0.1855919361114502,8.392893347270288,,,D433
Biolord,latent,C2_lodo_D434,run_headline,True,True,120032,482,2,0.04549803212285042,-0.08808193355798721,0.17907799780368805,7.129698263974612,,,D434
Biolord,latent,C2_lodo_D435,run_headline,True,True,119914,600,2,0.050652118399739265,-0.05282370373606682,0.15412794053554535,7.746025719174468,,,D435
Biolord,latent,C2_lodo_D436,run_headline,True,True,119914,600,2,-0.020908957347273827,-0.057743873447179794,0.01592595875263214,7.77071075191615,,,D436
Biolord,latent,C2_lodo_D439,run_headline,True,True,119914,600,2,0.04764677956700325,-0.046116121113300323,0.14140968024730682,7.793872189094458,,,D439
Biolord,latent,C2_lodo_D440,run_headline,True,True,119914,600,2,0.07046778127551079,-0.09553111344575882,0.2364666759967804,7.614642607155714,,,D440
Biolord,latent,C2_lodo_D441,run_headline,True,True,119914,600,2,0.14054673165082932,0.07156766951084137,0.20952579379081726,7.008750385961865,,,D441
Biolord,latent,C2_lodo_D442,run_headline,True,True,119914,600,2,0.056722141802310944,-0.18334613740444183,0.2967904210090637,8.0009457871444,,,D442
Biolord,latent,C2_lodo_D443,run_headline,True,True,119914,600,2,-0.028054699301719666,-0.3299011290073395,0.27379173040390015,7.999406253166302,,,D443
Biolord,latent,C2_lodo_D445,run_headline,True,True,119914,600,2,0.08472934737801552,-0.07806821912527084,0.24752691388130188,7.913190585464605,,,D445
Biolord,latent,C2_lodo_D446,run_headline,True,True,119914,600,2,0.03222587704658508,-0.1634957194328308,0.22794747352600098,8.679643413222408,,,D446
Biolord,latent,C2_lodo_D447,run_headline,True,True,119914,600,2,0.1502254158258438,-0.1974090337753296,0.4978598654270172,9.30934390727674,,,D447
Biolord,latent,C2_lodo_D448,run_headline,True,True,119914,600,2,0.036047711968421936,-0.2554018795490265,0.32749730348587036,9.792338024092164,,,D448
Biolord,latent,C2_lodo_D449,run_headline,True,True,119914,600,2,0.04625536501407623,-0.145938441157341,0.23844917118549347,7.74580941741022,,,D449
Biolord,latent,C2_lodo_D450,run_headline,True,True,119914,600,2,0.0866464376449585,-0.13432767987251282,0.3076205551624298,7.850796268628609,,,D450
Biolord,latent,C2_lodo_D451,run_headline,True,True,119914,600,2,0.2821695804595947,0.2676983177661896,0.2966408431529999,7.590394558783874,,,D451
Biolord,latent,C2_lodo_D452,run_headline,True,True,119914,600,2,0.05068049137480557,-0.006742024328559637,0.10810300707817078,6.642404078303618,,,D452
Biolord,latent,C2_lodo_D453,run_headline,True,True,119914,600,2,0.10019872710108757,0.09615576267242432,0.10424169152975082,6.423625996458832,,,D453
Biolord,latent,C2_lodo_D454,run_headline,True,True,120514,300,1,0.3255809247493744,0.3255809247493744,0.3255809247493744,6.624281754600181,,,D454
Biolord,latent,C2_lodo_D455,run_headline,True,True,120130,466,2,0.05959592014551163,-0.032828181982040405,0.15202002227306366,7.13701056254032,,,D455
Biolord,latent,C2_lodo_D456,run_headline,True,True,119914,600,2,0.03664505481719971,-0.13154207170009613,0.20483218133449554,6.970937021610889,,,D456
Biolord,latent,C2_lodo_D457,run_headline,True,True,119914,600,2,0.1486465111374855,0.1262299120426178,0.1710631102323532,6.453380292494768,,,D457
Biolord,latent,C2_lodo_D458,run_headline,True,True,119914,600,2,0.048092145239934325,-0.0022132699377834797,0.09839756041765213,6.008098506706209,,,D458
Biolord,latent,C2_lodo_D459,run_headline,True,True,119914,600,2,0.22532649151980877,0.017065759748220444,0.4335872232913971,6.5644349787667275,,,D459
Biolord,latent,C2_lodo_D460,run_headline,True,True,119914,600,2,0.09386573359370232,-0.04894766956567764,0.23667913675308228,5.8526719775032845,,,D460
Biolord,latent,C2_lodo_D461,run_headline,True,True,119914,600,2,0.08876907778903842,-0.014784232713282108,0.19232238829135895,5.868924404941671,,,D461
Biolord,latent,C2_lodo_D462,run_headline,True,True,119914,600,2,0.11788079142570496,0.016083166003227234,0.21967841684818268,6.295305173411666,,,D462
Biolord,latent,C2_lodo_D463,run_headline,True,True,119914,600,2,0.20204604417085648,0.16672679781913757,0.23736529052257538,6.012006673064501,,,D463
Biolord,latent,C2_lodo_D464,run_headline,True,True,119914,600,2,0.2481015920639038,0.241545170545578,0.2546580135822296,6.067216296865615,,,D464
Biolord,latent,C2_lodo_D465,run_headline,True,True,119914,600,2,0.12229538802057505,-0.028833670541644096,0.2734244465827942,6.134581398066514,,,D465
Biolord,latent,C2_lodo_D466,run_headline,True,True,119914,600,2,0.07766197249293327,0.042451150715351105,0.11287279427051544,6.191191584086665,,,D466
Biolord,latent,C2_lodo_D481,run_headline,True,True,119914,600,2,0.07580343633890152,-0.14640004932880402,0.29800692200660706,6.102281263483542,,,D481
Biolord,latent,C2_lodo_D482,run_headline,True,True,119914,600,2,0.11403005570173264,-0.19497449696063995,0.4230346083641052,6.671719750201011,,,D482
Biolord,latent,C2_lodo_D483,run_headline,True,True,119914,600,2,0.02368733286857605,-0.2992807924747467,0.3466554582118988,6.5782916380937,,,D483
Biolord,latent,C2_lodo_D484,run_headline,True,True,119914,600,2,0.09763935022056103,0.035268720239400864,0.1600099802017212,6.363404729079871,,,D484
Biolord,latent,C2_lodo_D485,run_headline,True,True,119914,600,2,0.0807836465537548,-0.11855224519968033,0.28011953830718994,6.528333820660598,,,D485
