baseline,family,split,action,ran,leak_free,n_train,n_test,n_test_strata,pearson_delta,pearson_delta_lo,pearson_delta_hi,e_distance,error,reason,unit
CINEMA-OT,ot,C2_lodo_D365,run_headline,True,True,119965,549,2,0.29559765646783304,0.08228852210371031,0.5089067908319558,5.886490733047705,,,D365
CINEMA-OT,ot,C2_lodo_D366,run_headline,True,True,119980,534,2,0.148736062808159,-0.04721983794105975,0.34469196355737775,6.506242250834615,,,D366
CINEMA-OT,ot,C2_lodo_D367,run_headline,True,True,120006,508,2,0.309238570132668,0.2607539132247024,0.3577232270406335,5.667714830028663,,,D367
CINEMA-OT,ot,C2_lodo_D368,run_headline,True,True,119980,534,2,0.21805966767473228,0.17827106508890786,0.2578482702605567,5.856721395636265,,,D368
CINEMA-OT,ot,C2_lodo_D369,run_headline,True,True,119981,533,2,0.264367749574404,0.02906263526039045,0.49967286388841753,6.804332374905094,,,D369
CINEMA-OT,ot,C2_lodo_D370,run_headline,True,True,119914,600,2,0.200584165348369,0.1234813109813034,0.27768701971543464,5.836724995051946,,,D370
CINEMA-OT,ot,C2_lodo_D371,run_headline,True,True,120095,419,2,0.14832287836932093,-0.0789913700716342,0.37563712681027606,7.0643237955273115,,,D371
CINEMA-OT,ot,C2_lodo_D372,run_headline,True,True,120018,496,2,0.15571516872851227,0.13057219695819355,0.18085814049883095,6.1686194466570585,,,D372
CINEMA-OT,ot,C2_lodo_D373,run_headline,True,True,119938,576,2,0.17879593102371016,0.02233551127517966,0.33525635077224064,6.2459310742702385,,,D373
CINEMA-OT,ot,C2_lodo_D374,run_headline,True,True,119935,579,2,0.14187345455398534,-0.02154537451907206,0.30529228362704275,6.545287922202097,,,D374
CINEMA-OT,ot,C2_lodo_D378,run_headline,True,True,120143,371,2,0.2777706366972985,0.07811474914959597,0.4774265242450011,6.482006899368195,,,D378
CINEMA-OT,ot,C2_lodo_D379,run_headline,True,True,120080,434,2,0.09959457375625905,0.0010811130318930833,0.198108034480625,6.308299152299396,,,D379
CINEMA-OT,ot,C2_lodo_D380,run_headline,True,True,120173,341,2,0.10732837632674194,-0.07105051778756095,0.2857072704410448,6.590546456182614,,,D380
CINEMA-OT,ot,C2_lodo_D381,run_headline,True,True,120172,342,2,0.20625029167465297,0.11984223450808502,0.29265834884122094,5.942736174292127,,,D381
CINEMA-OT,ot,C2_lodo_D382,run_headline,True,True,119914,600,2,0.18251437423151834,0.08064147066087675,0.28438727780215994,6.143279091832273,,,D382
CINEMA-OT,ot,C2_lodo_D383,run_headline,True,True,120241,273,2,0.2625200061284726,0.12839741014629963,0.3966426021106456,6.127795286543019,,,D383
CINEMA-OT,ot,C2_lodo_D387,run_headline,True,True,120042,472,2,0.3811337361739848,0.27019638650210664,0.49207108584586295,5.645223921485889,,,D387
CINEMA-OT,ot,C2_lodo_D388,run_headline,True,True,119914,600,2,0.3356047127470839,0.25719909850881517,0.4140103269853527,5.4410272468904415,,,D388
CINEMA-OT,ot,C2_lodo_D389,run_headline,True,True,119962,552,2,0.1608910215181486,0.12217890055308267,0.19960314248321454,5.9163558764769935,,,D389
CINEMA-OT,ot,C2_lodo_D390,run_headline,True,True,119961,553,2,0.22259856313438842,0.18231721347035348,0.2628799127984234,5.895340706071081,,,D390
CINEMA-OT,ot,C2_lodo_D391,run_headline,True,True,119918,596,2,0.3089722775593808,0.13862223968457954,0.479322315434182,6.088177932421056,,,D391
CINEMA-OT,ot,C2_lodo_D392,run_headline,True,True,119914,600,2,0.20696536136473043,0.18879045526104915,0.22514026746841173,5.7963951085117795,,,D392
CINEMA-OT,ot,C2_lodo_D393,run_headline,True,True,119914,600,2,0.2561381002011379,0.18744434717559105,0.3248318532266848,5.295435735545274,,,D393
CINEMA-OT,ot,C2_lodo_D394,run_headline,True,True,119914,600,2,0.3076179350498099,0.2417315047074455,0.3735043653921743,4.775500760048856,,,D394
CINEMA-OT,ot,C2_lodo_D395,run_headline,True,True,119914,600,2,0.2754543450099639,0.21375628020002274,0.337152409819905,5.212551270009305,,,D395
CINEMA-OT,ot,C2_lodo_D396,run_headline,True,True,119914,600,2,0.246281324959521,0.1464191345668909,0.34614351535215104,5.813793667382363,,,D396
CINEMA-OT,ot,C2_lodo_D397,run_headline,True,True,119914,600,2,0.2863780065839896,0.2241441519392045,0.3486118612287747,5.4621878542158875,,,D397
CINEMA-OT,ot,C2_lodo_D398,run_headline,True,True,119914,600,2,0.2882188323437141,0.16080031367060377,0.4156373510168244,5.799696606569467,,,D398
CINEMA-OT,ot,C2_lodo_D405,run_headline,True,True,119914,600,2,0.21366844950271915,0.0822226167048228,0.3451142823006155,5.157426044060035,,,D405
CINEMA-OT,ot,C2_lodo_D406,run_headline,True,True,119914,600,2,0.27144345760994004,0.2544965640091338,0.2883903512107463,5.300753099011006,,,D406
CINEMA-OT,ot,C2_lodo_D407,run_headline,True,True,119914,600,2,0.22349594526679406,0.14658081561679623,0.3004110749167919,5.6976668379106155,,,D407
CINEMA-OT,ot,C2_lodo_D408,run_headline,True,True,119914,600,2,0.11851711884919243,0.055887746151101404,0.18114649154728346,5.540856171435263,,,D408
CINEMA-OT,ot,C2_lodo_D409,run_headline,True,True,119947,567,2,0.24492675538848008,0.18087346045396416,0.30898005032299597,5.363855654735346,,,D409
CINEMA-OT,ot,C2_lodo_D410,run_headline,True,True,119914,600,2,0.28492002003912226,0.08140871812579645,0.48843132195244804,5.321042268904068,,,D410
CINEMA-OT,ot,C2_lodo_D411,run_headline,True,True,119914,600,2,0.15105540964527642,0.05773416794572225,0.24437665134483055,5.373593359298908,,,D411
CINEMA-OT,ot,C2_lodo_D412,run_headline,True,True,119914,600,2,0.2800144832490523,0.2689200732107865,0.2911088932873181,5.300862653743547,,,D412
CINEMA-OT,ot,C2_lodo_D413,run_headline,True,True,119914,600,2,0.1489599775585223,0.14774730358059965,0.15017265153644496,5.372505555271615,,,D413
CINEMA-OT,ot,C2_lodo_D414,run_headline,True,True,119914,600,2,0.17033341478399047,0.06164910166496557,0.2790177279030154,5.473219212508356,,,D414
CINEMA-OT,ot,C2_lodo_D415,run_headline,True,True,119914,600,2,0.2752749361610083,0.1712449015507432,0.3793049707712734,5.9360109643502925,,,D415
CINEMA-OT,ot,C2_lodo_D416,run_headline,True,True,120161,353,2,0.25284463824692593,0.15980485443180314,0.34588442206204867,6.726656161332813,,,D416
CINEMA-OT,ot,C2_lodo_D417,run_headline,True,True,120144,370,2,0.2848295043162384,0.16037670461939074,0.409282304013086,6.352422027543716,,,D417
CINEMA-OT,ot,C2_lodo_D418,run_headline,True,True,119996,518,2,0.24828257908453272,0.17219645844073386,0.3243686997283316,6.739699213298536,,,D418
CINEMA-OT,ot,C2_lodo_D419,run_headline,True,True,120048,466,2,0.14159606811657666,-0.02242689063016291,0.3056190268633162,6.689642347917893,,,D419
CINEMA-OT,ot,C2_lodo_D420,run_headline,True,True,120128,386,2,0.28264771297221847,0.08938183151390214,0.47591359443053477,7.041542518212091,,,D420
CINEMA-OT,ot,C2_lodo_D421,run_headline,True,True,120214,300,1,0.1598762205583206,0.1598762205583206,0.1598762205583206,5.583763993179058,,,D421
CINEMA-OT,ot,C2_lodo_D422,run_headline,True,True,120214,300,1,0.001375622273905386,0.001375622273905386,0.001375622273905386,5.609048510554343,,,D422
CINEMA-OT,ot,C2_lodo_D423,run_headline,True,True,120214,300,1,0.13217567801628063,0.13217567801628063,0.13217567801628063,6.763037006741877,,,D423
CINEMA-OT,ot,C2_lodo_D424,run_headline,True,True,120214,300,1,0.0304003821945351,0.0304003821945351,0.0304003821945351,5.923445005768283,,,D424
CINEMA-OT,ot,C2_lodo_D425,run_headline,True,True,120214,300,1,0.08083696037970378,0.08083696037970378,0.08083696037970378,5.900221021261098,,,D425
CINEMA-OT,ot,C2_lodo_D426,run_headline,True,True,119914,600,2,0.227583878720113,0.11315859771096876,0.3420091597292572,6.3549355340885985,,,D426
CINEMA-OT,ot,C2_lodo_D427,run_headline,True,True,119914,600,2,0.15887870054383418,0.15202807498500023,0.16572932610266813,6.180817906547324,,,D427
CINEMA-OT,ot,C2_lodo_D428,run_headline,True,True,119999,515,2,0.18261069906011695,0.10823312506355555,0.2569882730566784,6.427640449921042,,,D428
CINEMA-OT,ot,C2_lodo_D429,run_headline,True,True,119914,600,2,0.14825135326813044,0.12653933714621282,0.16996336939004802,5.83366154894109,,,D429
CINEMA-OT,ot,C2_lodo_D430,run_headline,True,True,119914,600,2,0.3701869883555134,0.09785969867977702,0.6425142780312497,6.4125810408447865,,,D430
CINEMA-OT,ot,C2_lodo_D431,run_headline,True,True,119914,600,2,0.2466602524013688,0.15019585543727748,0.3431246493654601,5.902976698186618,,,D431
CINEMA-OT,ot,C2_lodo_D432,run_headline,True,True,119914,600,2,0.2544227150789554,0.2004134099394667,0.30843202021844407,6.096651498364531,,,D432
CINEMA-OT,ot,C2_lodo_D433,run_headline,True,True,119914,600,2,0.2231760946241935,0.1544181269838384,0.2919340622645486,6.335399120729877,,,D433
CINEMA-OT,ot,C2_lodo_D434,run_headline,True,True,120032,482,2,0.11360759415460961,0.09055044640619968,0.13666474190301955,5.948739547303708,,,D434
CINEMA-OT,ot,C2_lodo_D435,run_headline,True,True,119914,600,2,0.2770636533046258,0.26795921403843226,0.2861680925708193,5.429904259122942,,,D435
CINEMA-OT,ot,C2_lodo_D436,run_headline,True,True,119914,600,2,0.24529254391390343,0.19419703315419168,0.2963880546736152,5.745094948672003,,,D436
CINEMA-OT,ot,C2_lodo_D439,run_headline,True,True,119914,600,2,0.22928072705600527,0.1252087965291872,0.33335265758282334,5.786653597744488,,,D439
CINEMA-OT,ot,C2_lodo_D440,run_headline,True,True,119914,600,2,0.21119794830185137,0.051682568574599776,0.37071332802910295,5.303451087131655,,,D440
CINEMA-OT,ot,C2_lodo_D441,run_headline,True,True,119914,600,2,0.24758102555019817,0.0712641992513283,0.42389785184906803,5.524000888236628,,,D441
CINEMA-OT,ot,C2_lodo_D442,run_headline,True,True,119914,600,2,0.25370890558131726,0.11630620428817405,0.3911116068744605,5.403703523186506,,,D442
CINEMA-OT,ot,C2_lodo_D443,run_headline,True,True,119914,600,2,0.1985008147345957,0.11646593295770401,0.28053569651148735,5.450793464167396,,,D443
CINEMA-OT,ot,C2_lodo_D445,run_headline,True,True,119914,600,2,0.22914803782411713,0.15338300354680764,0.3049130721014266,5.9085324850724685,,,D445
CINEMA-OT,ot,C2_lodo_D446,run_headline,True,True,119914,600,2,0.1899936470986472,-0.01686655316369423,0.3968538473609886,6.040126281127551,,,D446
CINEMA-OT,ot,C2_lodo_D447,run_headline,True,True,119914,600,2,0.2366125643517949,-0.39950671121581893,0.8727318399194087,8.551283012843829,,,D447
CINEMA-OT,ot,C2_lodo_D448,run_headline,True,True,119914,600,2,0.3258957631984981,0.0373671265307402,0.6144243998662561,6.406266145329455,,,D448
CINEMA-OT,ot,C2_lodo_D449,run_headline,True,True,119914,600,2,0.27840271223014645,0.14267545786200547,0.4141299665982875,5.55896694745498,,,D449
CINEMA-OT,ot,C2_lodo_D450,run_headline,True,True,119914,600,2,0.31756138882719764,0.30788016763819925,0.327242610016196,5.553305132781453,,,D450
CINEMA-OT,ot,C2_lodo_D451,run_headline,True,True,119914,600,2,0.5133441052040417,0.49083292934773565,0.5358552810603477,6.340386773630199,,,D451
CINEMA-OT,ot,C2_lodo_D452,run_headline,True,True,119914,600,2,0.2868936650336076,0.25108392713948663,0.3227034029277285,5.4873447577420436,,,D452
CINEMA-OT,ot,C2_lodo_D453,run_headline,True,True,119914,600,2,0.37710633345181455,0.26279918033403504,0.491413486569594,5.3460421246140015,,,D453
CINEMA-OT,ot,C2_lodo_D454,run_headline,True,True,120514,300,1,0.5488003778167688,0.5488003778167688,0.5488003778167688,6.090775668345225,,,D454
CINEMA-OT,ot,C2_lodo_D455,run_headline,True,True,120130,466,2,0.18806582733529018,-0.08628560767793107,0.46241726234851144,6.241764204763483,,,D455
CINEMA-OT,ot,C2_lodo_D456,run_headline,True,True,119914,600,2,0.2971923283757002,0.25229396249926367,0.3420906942521367,5.4888549553583115,,,D456
CINEMA-OT,ot,C2_lodo_D457,run_headline,True,True,119914,600,2,0.265497722151526,0.054463135014860595,0.47653230928819146,5.777253819680394,,,D457
CINEMA-OT,ot,C2_lodo_D458,run_headline,True,True,119914,600,2,0.3091242824301276,0.2862208755735289,0.3320276892867263,5.030856718463089,,,D458
CINEMA-OT,ot,C2_lodo_D459,run_headline,True,True,119914,600,2,0.3694527079020666,-0.055693400945913,0.7945988167500462,6.0690840653166145,,,D459
CINEMA-OT,ot,C2_lodo_D460,run_headline,True,True,119914,600,2,0.31820203364755884,0.2980341264834624,0.3383699408116553,5.008687370851051,,,D460
CINEMA-OT,ot,C2_lodo_D461,run_headline,True,True,119914,600,2,0.306228112942445,0.07856967346755334,0.5338865524173366,5.442972439835222,,,D461
CINEMA-OT,ot,C2_lodo_D462,run_headline,True,True,119914,600,2,0.25481239639334946,0.13661227120736277,0.3730125215793362,5.929418302002934,,,D462
CINEMA-OT,ot,C2_lodo_D463,run_headline,True,True,119914,600,2,0.44085169040319816,0.2515408447396699,0.6301625360667263,5.6376244708893175,,,D463
CINEMA-OT,ot,C2_lodo_D464,run_headline,True,True,119914,600,2,0.4617065431593438,0.23870816363336972,0.6847049226853178,5.365378802117202,,,D464
CINEMA-OT,ot,C2_lodo_D465,run_headline,True,True,119914,600,2,0.3696811550900884,0.19789852124438365,0.5414637889357932,5.677481791470742,,,D465
CINEMA-OT,ot,C2_lodo_D466,run_headline,True,True,119914,600,2,0.2734474140515708,0.12429297924781824,0.4226018488553234,5.659007540206705,,,D466
CINEMA-OT,ot,C2_lodo_D481,run_headline,True,True,119914,600,2,0.29228063350012856,0.267012093140557,0.31754917385970005,5.350830300272407,,,D481
CINEMA-OT,ot,C2_lodo_D482,run_headline,True,True,119914,600,2,0.308976732479911,0.279729742846606,0.3382237221132159,5.404462909905672,,,D482
CINEMA-OT,ot,C2_lodo_D483,run_headline,True,True,119914,600,2,0.2708093426247338,0.21037102455253223,0.3312476606969353,5.399093086434333,,,D483
CINEMA-OT,ot,C2_lodo_D484,run_headline,True,True,119914,600,2,0.20757908241042117,0.04813107177397409,0.36702709304686826,5.749625801182242,,,D484
CINEMA-OT,ot,C2_lodo_D485,run_headline,True,True,119914,600,2,0.2029952584796303,-0.04648043168644688,0.45247094864570747,5.819017236181484,,,D485
