task_key,unit,stratum,n_treated,n_controls,n_scored_genes,partitions,seed,bundle_path,independent_control_r,shared_control_r,status
T5c,B,perturbation=Scriptaid,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.61990158943797,0.7047496923714717,estimable
T5c,B,perturbation=RVX-208,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2848912393678126,0.40735235673400766,estimable
T5c,B,perturbation=Amiodarone,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.19717423818123958,0.33169558034376145,estimable
T5c,B,perturbation=RN-486,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2619984727721839,0.392442743588024,estimable
T5c,B,perturbation=Tamatinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6044788993920069,0.6852623753367025,estimable
T5c,B,perturbation=GW843682X,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2498679373459215,0.3808624402797577,estimable
T5c,B,perturbation=Porcn Inhibitor III,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.313646016500283,0.4361035342076103,estimable
T5c,B,perturbation=Navitoclax,50,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4296506470400989,0.49278745078750574,estimable
T5c,B,perturbation=BAY 61-3606,119,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5639972884354241,0.6502396967416061,estimable
T5c,B,perturbation=Ketoconazole,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5274980633851745,0.6244973740668514,estimable
T5c,B,perturbation=Isoniazid,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21327184472688754,0.3473442061067478,estimable
T5c,B,perturbation=PD-0325901,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.38183208390559775,0.4979539884171288,estimable
T5c,B,perturbation=TIE2 Kinase Inhibitor,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2532450079561796,0.383134225741794,estimable
T5c,B,perturbation=BMS-387032,5,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,,,fewer than six treated cells
T5c,B,perturbation=TL_HRAS26,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.23467126196354152,0.36786157111631207,estimable
T5c,B,perturbation=Methotrexate,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3452375184297209,0.46646326468007254,estimable
T5c,B,perturbation=LY2090314,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5651942002145229,0.6587893676340155,estimable
T5c,B,perturbation=Alvocidib,3,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,,,fewer than six treated cells
T5c,B,perturbation=IMD-0354,104,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5957491919556496,0.6703032959713778,estimable
T5c,B,perturbation=MK-5108,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.23539433251536335,0.36292244187749845,estimable
T5c,B,perturbation=Ixabepilone,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.28389471211836065,0.4145468109505417,estimable
T5c,B,perturbation=IN1451,81,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.8191674007049659,0.8476914100880828,estimable
T5c,B,perturbation=Proscillaridin A;Proscillaridin-A,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.7711987716636439,0.8279303159542666,estimable
T5c,B,perturbation=Palbociclib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2342022566301868,0.3673015183380477,estimable
T5c,B,perturbation=Vardenafil,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21572858039524792,0.3478740136347032,estimable
T5c,B,perturbation=Disulfiram,110,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.23053185428481665,0.35348737308247197,estimable
T5c,B,perturbation=Canertinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3079279331750733,0.43182727096398293,estimable
T5c,B,perturbation=Lapatinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.30320578530669523,0.42929501547544757,estimable
T5c,B,perturbation=Linagliptin,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2186097053020884,0.353342701156802,estimable
T5c,B,perturbation=Raloxifene,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3792288393741666,0.495863222506147,estimable
T5c,B,perturbation=Vorinostat,116,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.593319155998187,0.6824931348852493,estimable
T5c,B,perturbation=Trametinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4471403887627279,0.5520849679872881,estimable
T5c,B,perturbation=Dasatinib,116,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6094445504844888,0.68963147836663,estimable
T5c,B,perturbation=Flutamide,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.30211963079487114,0.4265324535245841,estimable
T5c,B,perturbation=Idelalisib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.43996346532483455,0.5481080855626338,estimable
T5c,B,perturbation=Riociguat,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.16993850077079728,0.30709218196937704,estimable
T5c,B,perturbation=Azacitidine,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3161511552569579,0.4429481321096372,estimable
T5c,B,perturbation=TGX 221,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4187317613736459,0.5317289255484003,estimable
T5c,B,perturbation=CGM-097,118,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5302930859281388,0.6248574129671096,estimable
T5c,B,perturbation=Clemastine,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21582645496023636,0.3494706952093548,estimable
T5c,B,perturbation=Imatinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.18795300662661854,0.32400183326843157,estimable
T5c,B,perturbation=Tipifarnib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.28964897782268745,0.4168184311332922,estimable
T5c,B,perturbation=RG7090,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3804568571107139,0.49433254603997817,estimable
T5c,B,perturbation=CHIR-99021,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.45478544776641117,0.5657281552655082,estimable
T5c,B,perturbation=TR-14035,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2781932978339146,0.404711826655811,estimable
T5c,B,perturbation=Pitavastatin Calcium,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6439832628000165,0.7228495510271584,estimable
T5c,B,perturbation=SLx-2119,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.23642915307810403,0.3664669824275928,estimable
T5c,B,perturbation=YK 4-279,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2979296687748971,0.4231196340146702,estimable
T5c,B,perturbation=SCH-58261,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2846634785887198,0.41427790553608895,estimable
T5c,B,perturbation=BX 912,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2824873368575928,0.4124847643438372,estimable
T5c,B,perturbation=GLPG0634,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.45464936207301176,0.5571215266007067,estimable
T5c,B,perturbation=Defactinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3219483208708415,0.4463767769520567,estimable
T5c,B,perturbation=Nilotinib,113,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4633930198980447,0.5633764181934666,estimable
T5c,B,perturbation=ABT737,18,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2671211439407791,0.2964653168873566,estimable
T5c,B,perturbation=Nefazodone,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.19253210059524212,0.3259394075641467,estimable
T5c,B,perturbation=Buspirone,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.19958788927190974,0.33849648362909823,estimable
T5c,B,perturbation=Colforsin,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.22857499523175842,0.36202811245934,estimable
T5c,B,perturbation=Doxorubicin,112,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.7479442175683069,0.8060795164021595,estimable
T5c,B,perturbation=Mubritinib (TAK 165),120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3279926227835692,0.44684524386975205,estimable
T5c,B,perturbation=BI-D1870,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3358685639273954,0.45565668380770646,estimable
T5c,B,perturbation=AT 7867,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.379592731625595,0.4960461388536405,estimable
T5c,B,perturbation=PRT-062607,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5681205812772162,0.6571988966744159,estimable
T5c,B,perturbation=STK219801,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2370542583941508,0.36632250768791896,estimable
T5c,B,perturbation=Midostaurin,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3983757178929745,0.5100810960540404,estimable
T5c,B,perturbation=PF-03814735,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6369502863821489,0.7148304910691011,estimable
T5c,B,perturbation=Vanoxerine,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.24970160564169902,0.3721797421886807,estimable
T5c,B,perturbation=AZD3514,112,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.277810142217696,0.39967740328386275,estimable
T5c,B,perturbation=OSI-930,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.18928437853240795,0.32331971846463714,estimable
T5c,B,perturbation=AZ628,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.39619976762394626,0.510659675859176,estimable
T5c,B,perturbation=TPCA-1,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6099132676969536,0.6921429690946588,estimable
T5c,B,perturbation=CEP-37440,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21330431074418602,0.3483826836249883,estimable
T5c,B,perturbation=Tivantinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.18884716572932153,0.32723386327030013,estimable
T5c,B,perturbation=AZD4547,112,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.1992740454498555,0.32295205377082536,estimable
T5c,B,perturbation=SB525334,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4353277978580207,0.5428561174039438,estimable
T5c,B,perturbation=HMN-214,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.46115744244103163,0.5680957904294754,estimable
T5c,B,perturbation=GO-6976,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.381672405816647,0.49642656034298055,estimable
T5c,B,perturbation=AZD-8330,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2726580223881955,0.4004814727359034,estimable
T5c,B,perturbation=MGCD-265,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2723351657840826,0.39923484968268624,estimable
T5c,B,perturbation=GSK256066,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.32909312084619,0.4490077649132425,estimable
T5c,B,perturbation=Tosedostat,102,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.22289207198809152,0.34333155475751176,estimable
T5c,B,perturbation=Prednisolone,119,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.6122263813825134,0.6917388430026499,estimable
T5c,B,perturbation=HYDROXYUREA,97,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.24740470721472316,0.35237352017316076,estimable
T5c,B,perturbation=Decitabine,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.25982142694039245,0.3883991729712229,estimable
T5c,B,perturbation=CC-401,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3104717409466353,0.43318936727728014,estimable
T5c,B,perturbation=Saracatinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5014262911098573,0.6006343904864359,estimable
T5c,B,perturbation=Masitinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2596122656099048,0.38742693833047476,estimable
T5c,B,perturbation=GSK-1070916,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.17230587149366575,0.30805905257143623,estimable
T5c,B,perturbation=R428,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3721229417954608,0.4890114556233092,estimable
T5c,B,perturbation=Colchicine,118,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5789474835608992,0.6660775454826385,estimable
T5c,B,perturbation=Tacalcitol,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3596665923906211,0.47491574575760304,estimable
T5c,B,perturbation=LDN 193189,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.2564478345669764,0.39014622700354806,estimable
T5c,B,perturbation=Resminostat,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.5571669729574239,0.6537520354515826,estimable
T5c,B,perturbation=RG7112,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.25570366350519713,0.387447411067351,estimable
T5c,B,perturbation=Ricolinostat,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.11086014435317956,0.24933989338519255,estimable
T5c,B,perturbation=Oxybenzone,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.24349658776058855,0.3743623959567881,estimable
T5c,B,perturbation=ABT-199 (GDC-0199),30,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.387044317771682,0.43056385531259467,estimable
T5c,B,perturbation=Selumetinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3112085174704212,0.43157619597143726,estimable
T5c,B,perturbation=Cabozantinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.3474412620974896,0.46574175829472536,estimable
T5c,B,perturbation=Crizotinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.4584611266589522,0.5637943182784197,estimable
T5c,B,perturbation=Lamivudine,93,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21841261569854073,0.32255226340055076,estimable
T5c,B,perturbation=Ceritinib,119,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.20812774584694954,0.33772895793927643,estimable
T5c,B,perturbation=Bosutinib,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.618385478273523,0.6982208199040443,estimable
T5c,B,perturbation=Vandetanib,117,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.269566310028937,0.39260785562733985,estimable
T5c,B,perturbation=Mometasone Furoate,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.716126023235085,0.7778852960200585,estimable
T5c,B,perturbation=Clotrimazole,120,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,0.21878753594031874,0.34944029092048967,estimable
T5c,B,perturbation=CGP 60474,4,360,2000,100,272965787,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,,,fewer than six treated cells
T5c,Mono,perturbation=Atorvastatin,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.3787249347824428,0.4882226024482163,estimable
T5c,Mono,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,29,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.6911741896330582,0.70886092112817,estimable
T5c,Mono,perturbation=Topotecan,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.6162045480931257,0.6888529056303742,estimable
T5c,Mono,perturbation=BMS-265246,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.6880678638783784,0.7524743839858681,estimable
T5c,Mono,perturbation=AMD-070 (hydrochloride),120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.47697147804198503,0.5819109966726272,estimable
T5c,Mono,perturbation=AT13387,12,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.4955264557985143,0.5053866515011276,estimable
T5c,Mono,perturbation=Desloratadine,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.545074459427487,0.6412372484447837,estimable
T5c,Mono,perturbation=Ganetespib (STA-9090),29,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.7006203719078843,0.7138644432818276,estimable
T5c,Mono,perturbation=O-Demethylated Adapalene,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.4925989151778908,0.5968223080773803,estimable
T5c,Mono,perturbation=BAY 87-2243,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.6814653929210353,0.7425704883278573,estimable
T5c,Mono,perturbation=Ruxolitinib,94,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.8527696420816221,0.8815026359004886,estimable
T5c,Mono,perturbation=Sgc-cbp30,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.530320407180539,0.6244407472912024,estimable
T5c,Mono,perturbation=PF-04691502,46,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.7267505513841219,0.7438892162952384,estimable
T5c,Mono,perturbation=Dactolisib,82,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.9048523391680712,0.9202305179874993,estimable
T5c,Mono,perturbation=Alogliptin,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.4332067149194215,0.5479136939361086,estimable
T5c,Mono,perturbation=Clomipramine,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.5042850684294085,0.6033642108060353,estimable
T5c,Mono,perturbation=Protriptyline,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.4148465202705773,0.5368769487825018,estimable
T5c,Mono,perturbation=Phenylbutazone,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.4553157361950683,0.5700438055321689,estimable
T5c,Mono,perturbation=Pomalidomide,120,360,2000,100,1719458592,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,0.5962740780613589,0.6807246567998277,estimable
