task_key,unit,stratum,partition,independent_control_r,shared_control_r
T3,chen,perturbation=BPTF,48,0.3188805965216572,0.4256504697133442
T3,chen,perturbation=BPTF,49,0.23971685936280387,0.4222891624118593
T3,chen,perturbation=BPTF,50,0.3079354528825101,0.42235741063253757
T3,chen,perturbation=BPTF,51,0.2948303551383164,0.3972825067265911
T3,chen,perturbation=BPTF,52,0.36981319759968245,0.468070030124532
T3,chen,perturbation=BPTF,53,0.3296072800112014,0.42776666690246706
T3,chen,perturbation=BPTF,54,0.37959090270942986,0.48869250754246024
T3,chen,perturbation=BPTF,55,0.31585323236324836,0.4240139824883148
T3,chen,perturbation=BPTF,56,0.3053553276471791,0.4196977445528065
T3,chen,perturbation=BPTF,57,0.3893393144271156,0.46476155041941747
T3,chen,perturbation=BPTF,58,0.3403205853110515,0.4335557286992713
T3,chen,perturbation=BPTF,59,0.2674155567837554,0.42625126141774183
T3,chen,perturbation=BPTF,60,0.31641786927558196,0.4115914500173254
T3,chen,perturbation=BPTF,61,0.35391562144577965,0.45843138404267353
T3,chen,perturbation=BPTF,62,0.35101927812537886,0.45978154625302886
T3,chen,perturbation=BPTF,63,0.2889176822876974,0.3854922950159177
T3,chen,perturbation=BPTF,64,0.21546758135849156,0.28382023549151436
T3,chen,perturbation=BPTF,65,0.36098078481363277,0.47038862205506193
T3,chen,perturbation=BPTF,66,0.3123000530614493,0.4240675650289355
T3,chen,perturbation=BPTF,67,0.3538383918893791,0.4522853303532839
T3,chen,perturbation=BPTF,68,0.3347508494545586,0.4372127539215601
T3,chen,perturbation=BPTF,69,0.37642428985336723,0.46224539195693404
T3,chen,perturbation=BPTF,70,0.3157844744753635,0.4669603028523224
T3,chen,perturbation=BPTF,71,0.30594267675479647,0.38515471196758305
T3,chen,perturbation=BPTF,72,0.37192212879895276,0.4977471565029596
T3,chen,perturbation=BPTF,73,0.3567532947469997,0.48072772015394283
T3,chen,perturbation=BPTF,74,0.3592463348564644,0.4530946732002268
T3,chen,perturbation=BPTF,75,0.36921530863328333,0.48412645984397595
T3,chen,perturbation=BPTF,76,0.3834822325668768,0.46342547479253954
T3,chen,perturbation=BPTF,77,0.3321410137267325,0.42023930609254856
T3,chen,perturbation=BPTF,78,0.3585754636006588,0.44829537164281186
T3,chen,perturbation=BPTF,79,0.3139239471189357,0.4305221650975858
T3,chen,perturbation=BPTF,80,0.33672700460317184,0.44522461207222885
T3,chen,perturbation=BPTF,81,0.3173302997557969,0.38062844987936906
T3,chen,perturbation=BPTF,82,0.34440996330501356,0.4584555043846184
T3,chen,perturbation=BPTF,83,0.36412303931119233,0.506006316816086
T3,chen,perturbation=BPTF,84,0.3157237536065185,0.40385866418535976
T3,chen,perturbation=BPTF,85,0.3421031484002778,0.43280889125156086
T3,chen,perturbation=BPTF,86,0.2970564313030337,0.42020944280680084
T3,chen,perturbation=BPTF,87,0.39446917096972345,0.49164254434959814
T3,chen,perturbation=BPTF,88,0.37865796951512787,0.45509945492703713
T3,chen,perturbation=BPTF,89,0.3172342461198689,0.47951798171209914
T3,chen,perturbation=BPTF,90,0.30039630000185624,0.40849999148966876
T3,chen,perturbation=BPTF,91,0.36099644051437774,0.45821096139859185
T3,chen,perturbation=BPTF,92,0.34819314365543697,0.4264194408125374
T3,chen,perturbation=BPTF,93,0.3548819892354223,0.4784521606178346
T3,chen,perturbation=BPTF,94,0.21821692633667114,0.3529074543766811
T3,chen,perturbation=BPTF,95,0.3571716381297148,0.41633488571792254
T3,chen,perturbation=BPTF,96,0.33562532168883863,0.4367781122756955
T3,chen,perturbation=BPTF,97,0.3591519725768731,0.4479772758223361
T3,chen,perturbation=BPTF,98,0.35744525369508207,0.46381571246065123
T3,chen,perturbation=BPTF,99,0.35834465776398505,0.4285781934567802
T3,chen,perturbation=NOSIP,0,0.24107294129627752,0.41716878540972296
T3,chen,perturbation=NOSIP,1,0.16539960433438392,0.3480104624199326
T3,chen,perturbation=NOSIP,2,0.22747908267371292,0.41530989804358287
T3,chen,perturbation=NOSIP,3,0.19765059958910863,0.3283911380475732
T3,chen,perturbation=NOSIP,4,0.23139202445806206,0.4216389842225913
T3,chen,perturbation=NOSIP,5,0.18028796452670845,0.35059265880474605
T3,chen,perturbation=NOSIP,6,0.18176015828830946,0.346885201031383
T3,chen,perturbation=NOSIP,7,0.15691784077928414,0.4004884774212201
T3,chen,perturbation=NOSIP,8,0.1894980047077447,0.40287934261202046
T3,chen,perturbation=NOSIP,9,0.10673903058772066,0.35507035130521947
T3,chen,perturbation=NOSIP,10,0.23031303325037708,0.3740049690992662
T3,chen,perturbation=NOSIP,11,0.2469524347770253,0.3937322281478092
T3,chen,perturbation=NOSIP,12,0.18029252758488115,0.35586726269090135
T3,chen,perturbation=NOSIP,13,0.09616409439863492,0.31130350319862027
T3,chen,perturbation=NOSIP,14,0.17820926020483754,0.3134989521041898
T3,chen,perturbation=NOSIP,15,0.2125776217059837,0.41048438638511364
T3,chen,perturbation=NOSIP,16,0.19745357201178554,0.3794269491830601
T3,chen,perturbation=NOSIP,17,0.2422770710375717,0.4067617580363301
T3,chen,perturbation=NOSIP,18,0.2042884444535013,0.3622141214798039
T3,chen,perturbation=NOSIP,19,0.1283951244541925,0.35931866444443045
T3,chen,perturbation=NOSIP,20,0.1280316770902225,0.2777613908804894
T3,chen,perturbation=NOSIP,21,0.0762086172627369,0.35424233195456595
T3,chen,perturbation=NOSIP,22,0.20531936131853104,0.34390260768455716
T3,chen,perturbation=NOSIP,23,0.1714994242366365,0.3889508438229463
T3,chen,perturbation=NOSIP,24,-0.08901886979294932,0.18092785923707227
T3,chen,perturbation=NOSIP,25,0.16849967703141866,0.2809315172801138
T3,chen,perturbation=NOSIP,26,0.1668693836059853,0.3500520188905163
T3,chen,perturbation=NOSIP,27,0.22820809019357932,0.3787530143666129
T3,chen,perturbation=NOSIP,28,0.15789711645298507,0.363685666643592
T3,chen,perturbation=NOSIP,29,0.23568389090978986,0.3965810316467984
T3,chen,perturbation=NOSIP,30,0.2280948656514356,0.3911737258431986
T3,chen,perturbation=NOSIP,31,0.17385056223626297,0.3779068746216223
T3,chen,perturbation=NOSIP,32,0.19338698495945453,0.38367413117363663
T3,chen,perturbation=NOSIP,33,0.15179646811331207,0.3385600169583661
T3,chen,perturbation=NOSIP,34,0.1248575313399347,0.3941087844385486
T3,chen,perturbation=NOSIP,35,0.17731559855062476,0.3567389303406859
T3,chen,perturbation=NOSIP,36,0.15876722158353224,0.4150682820809459
T3,chen,perturbation=NOSIP,37,0.22530156466777218,0.36609049164628493
T3,chen,perturbation=NOSIP,38,0.25555175839759975,0.3938698738648799
T3,chen,perturbation=NOSIP,39,0.19095578471801147,0.4095279500523365
T3,chen,perturbation=NOSIP,40,0.14308694344556286,0.40538059835416806
T3,chen,perturbation=NOSIP,41,0.25573083678837694,0.4174071165990676
T3,chen,perturbation=NOSIP,42,0.1166819330743583,0.3028095591363899
T3,chen,perturbation=NOSIP,43,0.22150997537428274,0.3972182193722675
T3,chen,perturbation=NOSIP,44,0.1781538304620705,0.3640895396984387
T3,chen,perturbation=NOSIP,45,0.23996748491858147,0.3996338339282843
T3,chen,perturbation=NOSIP,46,0.17177690600576503,0.31885503194248394
T3,chen,perturbation=NOSIP,47,0.226712753120409,0.4032297891862087
T3,chen,perturbation=NOSIP,48,0.14956365609997915,0.3832206495128626
T3,chen,perturbation=NOSIP,49,0.0884952681050939,0.333962684899469
T3,chen,perturbation=NOSIP,50,0.17200019868711136,0.3899057482067842
T3,chen,perturbation=NOSIP,51,0.1954863994424467,0.39338088532927307
T3,chen,perturbation=NOSIP,52,0.1917695317800675,0.4321445992412564
T3,chen,perturbation=NOSIP,53,0.19960103792337855,0.3610417353989726
T3,chen,perturbation=NOSIP,54,0.19138653689316204,0.3806396640247541
T3,chen,perturbation=NOSIP,55,0.16800731341836989,0.3788222051964999
T3,chen,perturbation=NOSIP,56,0.18477904436138115,0.38450132960680844
T3,chen,perturbation=NOSIP,57,0.18164295149852483,0.35258621636249426
T3,chen,perturbation=NOSIP,58,0.22194193575592638,0.40876528544706375
T3,chen,perturbation=NOSIP,59,0.2725963205760063,0.3779340947560454
T3,chen,perturbation=NOSIP,60,0.2268309492646856,0.4094603103025657
T3,chen,perturbation=NOSIP,61,0.19889007746206766,0.32226052575389097
T3,chen,perturbation=NOSIP,62,0.20263895204368604,0.3722772575073277
T3,chen,perturbation=NOSIP,63,0.21370127368898453,0.4025504387840006
T3,chen,perturbation=NOSIP,64,0.17675821255879773,0.3756493846559737
T3,chen,perturbation=NOSIP,65,0.2083862414189257,0.38333329321637527
T3,chen,perturbation=NOSIP,66,0.15343997920131713,0.3569688133981589
T3,chen,perturbation=NOSIP,67,0.1150402748566583,0.35025634012270335
T3,chen,perturbation=NOSIP,68,0.19457180025014006,0.3833782985049879
T3,chen,perturbation=NOSIP,69,0.21277890363817323,0.388289773938557
T3,chen,perturbation=NOSIP,70,0.20348953127122504,0.38973533732423293
T3,chen,perturbation=NOSIP,71,0.15766086016863673,0.38589432865859863
T3,chen,perturbation=NOSIP,72,0.2137159442407429,0.4081111592643102
T3,chen,perturbation=NOSIP,73,0.16822207256477079,0.37975930526062307
T3,chen,perturbation=NOSIP,74,0.22020320380846908,0.41151914041237614
T3,chen,perturbation=NOSIP,75,0.15975760901919686,0.34088626343954903
T3,chen,perturbation=NOSIP,76,0.19807221783302117,0.38159430625158636
T3,chen,perturbation=NOSIP,77,0.20533132734020385,0.37630617215547535
T3,chen,perturbation=NOSIP,78,0.2116978510046298,0.3106858459000239
T3,chen,perturbation=NOSIP,79,0.07596868266285328,0.3598722723786199
T3,chen,perturbation=NOSIP,80,0.13138775970455863,0.33305989277414294
T3,chen,perturbation=NOSIP,81,0.11828673712873132,0.3210090498590123
T3,chen,perturbation=NOSIP,82,0.19170262263255058,0.38689708844584575
T3,chen,perturbation=NOSIP,83,0.18619169988328174,0.37540686164706594
T3,chen,perturbation=NOSIP,84,0.24404787287961202,0.41416838180925714
T3,chen,perturbation=NOSIP,85,0.07813608403941875,0.2723611079570424
T3,chen,perturbation=NOSIP,86,0.21053120594972347,0.3613086167330482
T3,chen,perturbation=NOSIP,87,0.17792039660228773,0.3372349422420351
T3,chen,perturbation=NOSIP,88,0.16215514673232617,0.3429582468758164
T3,chen,perturbation=NOSIP,89,0.08218775230631413,0.3654019850561828
T3,chen,perturbation=NOSIP,90,0.10553384288391433,0.36828793532940907
T3,chen,perturbation=NOSIP,91,0.22692492963433297,0.42141804745991335
T3,chen,perturbation=NOSIP,92,0.136616195834616,0.31932295691342494
T3,chen,perturbation=NOSIP,93,0.2030587477593038,0.4117819673171434
T3,chen,perturbation=NOSIP,94,0.18320240711487162,0.38545113938756476
T3,chen,perturbation=NOSIP,95,0.0826550584562234,0.29647382231032776
T3,chen,perturbation=NOSIP,96,0.1407933358981333,0.342059172557824
T3,chen,perturbation=NOSIP,97,0.2238263442697367,0.3374487169599043
T3,chen,perturbation=NOSIP,98,0.14095600841438102,0.36708130725212806
T3,chen,perturbation=NOSIP,99,0.1599444794635649,0.3993424343233892
T3,chen,perturbation=SRPRB,0,0.5115887793597124,0.5809143969374303
T3,chen,perturbation=SRPRB,1,0.5180028902176177,0.5901280526361244
T3,chen,perturbation=SRPRB,2,0.5280442714192158,0.6064521267160503
T3,chen,perturbation=SRPRB,3,0.5258481154496667,0.5982692151536291
T3,chen,perturbation=SRPRB,4,0.4487976157503408,0.5747821558489338
T3,chen,perturbation=SRPRB,5,0.49869249583464614,0.6080870055524175
T3,chen,perturbation=SRPRB,6,0.5249107997046185,0.615350627552784
T3,chen,perturbation=SRPRB,7,0.5072192064501827,0.6123909575478551
T3,chen,perturbation=SRPRB,8,0.4476985254280628,0.5547083258646107
T3,chen,perturbation=SRPRB,9,0.4587395349236426,0.5687148093531759
T3,chen,perturbation=SRPRB,10,0.5283492488519891,0.6015790706159805
T3,chen,perturbation=SRPRB,11,0.5089017477931612,0.5833171192227797
T3,chen,perturbation=SRPRB,12,0.5560077634731602,0.6224899715114339
T3,chen,perturbation=SRPRB,13,0.4925761434096558,0.5782298815715046
T3,chen,perturbation=SRPRB,14,0.5274404584990727,0.6024493329042704
T3,chen,perturbation=SRPRB,15,0.5098355655775876,0.5960896492613117
T3,chen,perturbation=SRPRB,16,0.4870755545153097,0.568211491791765
T3,chen,perturbation=SRPRB,17,0.49024902414860994,0.5970709600033502
T3,chen,perturbation=SRPRB,18,0.4507707793906113,0.5687627607007072
T3,chen,perturbation=SRPRB,19,0.4928943529584654,0.5986334409129811
T3,chen,perturbation=SRPRB,20,0.5071065240227426,0.601958515781432
T3,chen,perturbation=SRPRB,21,0.457931727859807,0.5542669607835345
T3,chen,perturbation=SRPRB,22,0.4901975752296287,0.5773706376566159
T3,chen,perturbation=SRPRB,23,0.4703745337475737,0.5675322395046599
T3,chen,perturbation=SRPRB,24,0.551956296516974,0.6396617574851462
T3,chen,perturbation=SRPRB,25,0.5184795475238431,0.6017375399139688
T3,chen,perturbation=SRPRB,26,0.5284547846732128,0.6132355795224591
T3,chen,perturbation=SRPRB,27,0.44451128576428756,0.4978243590896592
T3,chen,perturbation=SRPRB,28,0.5365909531862074,0.599623639484668
T3,chen,perturbation=SRPRB,29,0.5396092187573603,0.6121756219031046
T3,chen,perturbation=SRPRB,30,0.5164407075141075,0.6240925424455133
T3,chen,perturbation=SRPRB,31,0.5216678898538669,0.6192949475321714
T3,chen,perturbation=SRPRB,32,0.461528142841803,0.5498981250074578
T3,chen,perturbation=SRPRB,33,0.4361620902324425,0.4965809084666997
T3,chen,perturbation=SRPRB,34,0.5313787719629998,0.6346612587857047
T3,chen,perturbation=SRPRB,35,0.49091535462496205,0.5788917391314893
T3,chen,perturbation=SRPRB,36,0.541824029917499,0.6088739083715503
T3,chen,perturbation=SRPRB,37,0.5068689053192584,0.6187836336595557
T3,chen,perturbation=SRPRB,38,0.517729409271648,0.6115056016349932
T3,chen,perturbation=SRPRB,39,0.43402658774795655,0.5549079217395911
T3,chen,perturbation=SRPRB,40,0.4698865068376521,0.6101789417165012
T3,chen,perturbation=SRPRB,41,0.4951990999999493,0.5422929773188271
T3,chen,perturbation=SRPRB,42,0.46836453688199414,0.5848400377274312
T3,chen,perturbation=SRPRB,43,0.5326145496090667,0.6191783138407041
T3,chen,perturbation=SRPRB,44,0.5038375377228899,0.612744799574309
T3,chen,perturbation=SRPRB,45,0.521594557858434,0.6050377343642208
T3,chen,perturbation=SRPRB,46,0.5342742641197114,0.6166009938313431
T3,chen,perturbation=SRPRB,47,0.47841294218891955,0.5603878784966846
T3,chen,perturbation=SRPRB,48,0.494164145226917,0.6159858830102033
T3,chen,perturbation=SRPRB,49,0.4559154993671696,0.6173927306921944
T3,chen,perturbation=SRPRB,50,0.5223900262338338,0.593507014999572
T3,chen,perturbation=SRPRB,51,0.5634081846704833,0.6449509979341704
T3,chen,perturbation=SRPRB,52,0.44311762052324133,0.549458663070191
T3,chen,perturbation=SRPRB,53,0.5263706816474476,0.6115952708070874
T3,chen,perturbation=SRPRB,54,0.5111488700472158,0.5994954283571227
T3,chen,perturbation=SRPRB,55,0.5356942818480857,0.5960957865885773
T3,chen,perturbation=SRPRB,56,0.5059396687939104,0.5937699278711586
T3,chen,perturbation=SRPRB,57,0.5063548091660945,0.5928662085880932
T3,chen,perturbation=SRPRB,58,0.5299348967403548,0.611156274432849
T3,chen,perturbation=SRPRB,59,0.5047087423687764,0.6027005905658728
T3,chen,perturbation=SRPRB,60,0.5314906355528937,0.6252802753183159
T3,chen,perturbation=SRPRB,61,0.4961714267803736,0.6227107189741308
T3,chen,perturbation=SRPRB,62,0.49746263381438854,0.5867535690874639
T3,chen,perturbation=SRPRB,63,0.5246582843338731,0.5927512896236913
T3,chen,perturbation=SRPRB,64,0.5215779768622193,0.6199353080697371
T3,chen,perturbation=SRPRB,65,0.4737526366671117,0.5609034308710534
T3,chen,perturbation=SRPRB,66,0.5358791609108149,0.597866129951971
T3,chen,perturbation=SRPRB,67,0.4988621407509149,0.5989743629599963
T3,chen,perturbation=SRPRB,68,0.4780625922813108,0.5792084680196605
T3,chen,perturbation=SRPRB,69,0.5029802022716988,0.6075546368936268
T3,chen,perturbation=SRPRB,70,0.5089175904908079,0.5999376350724769
T3,chen,perturbation=SRPRB,71,0.4960528166998469,0.6130573612023715
T3,chen,perturbation=SRPRB,72,0.49025327956327946,0.5656573024495258
T3,chen,perturbation=SRPRB,73,0.47719220594517153,0.5688720917775387
T3,chen,perturbation=SRPRB,74,0.46414000147366463,0.5340918495096938
T3,chen,perturbation=SRPRB,75,0.5184353490899536,0.6010226567615792
T3,chen,perturbation=SRPRB,76,0.497361201111211,0.5768603051234257
T3,chen,perturbation=SRPRB,77,0.4740990917468582,0.5612476795457725
T3,chen,perturbation=SRPRB,78,0.5573771692516775,0.6236353896508864
T3,chen,perturbation=SRPRB,79,0.5181284981891482,0.5895258322024135
T3,chen,perturbation=SRPRB,80,0.5092617653005663,0.6062132349858951
T3,chen,perturbation=SRPRB,81,0.48646222148822565,0.5853289918093479
T3,chen,perturbation=SRPRB,82,0.5055104208952103,0.6059117129372249
T3,chen,perturbation=SRPRB,83,0.5136860551506602,0.614003061181139
T3,chen,perturbation=SRPRB,84,0.5084830383342609,0.611063997130129
T3,chen,perturbation=SRPRB,85,0.4611733370121656,0.5835475332739439
T3,chen,perturbation=SRPRB,86,0.5376362662970936,0.590536510385204
T3,chen,perturbation=SRPRB,87,0.5041909115626463,0.5795000596651517
T3,chen,perturbation=SRPRB,88,0.4982158278008938,0.6107899502969207
T3,chen,perturbation=SRPRB,89,0.4326810434482469,0.5702245229897607
T3,chen,perturbation=SRPRB,90,0.45990630940381966,0.5975099353966734
T3,chen,perturbation=SRPRB,91,0.5064246040370031,0.617529899044009
T3,chen,perturbation=SRPRB,92,0.537525031019504,0.6338850019626056
T3,chen,perturbation=SRPRB,93,0.5024751751370239,0.5887109500521018
T3,chen,perturbation=SRPRB,94,0.450930369920953,0.5617405902224576
T3,chen,perturbation=SRPRB,95,0.5016372042546114,0.604700969043681
T3,chen,perturbation=SRPRB,96,0.4712735841388197,0.6051946641430536
T3,chen,perturbation=SRPRB,97,0.5416328556146464,0.6214613118817562
T3,chen,perturbation=SRPRB,98,0.5301995037179091,0.6330501279022863
T3,chen,perturbation=SRPRB,99,0.5316546293778694,0.6057120460473514
T3,chen,perturbation=U2AF1,0,0.12206793625022894,0.23124543831704314
T3,chen,perturbation=U2AF1,1,0.07599522913357011,0.18943768029891905
T3,chen,perturbation=U2AF1,2,0.14637884070727095,0.24918914976379808
T3,chen,perturbation=U2AF1,3,0.13395570540134494,0.2242433720317212
T3,chen,perturbation=U2AF1,4,0.009970418671749153,0.10548952227828375
T3,chen,perturbation=U2AF1,5,0.13192426277495653,0.2388903386783732
T3,chen,perturbation=U2AF1,6,0.07260047802316644,0.15982788566416206
T3,chen,perturbation=U2AF1,7,0.13262268654445616,0.2646933685014654
T3,chen,perturbation=U2AF1,8,0.15164218086477232,0.225033220835276
T3,chen,perturbation=U2AF1,9,0.1968638898860474,0.27521892236101986
T3,chen,perturbation=U2AF1,10,0.14463602913797413,0.21279670631799835
T3,chen,perturbation=U2AF1,11,0.03369232161122683,0.14427713189747005
T3,chen,perturbation=U2AF1,12,0.10878717515740155,0.23951730186352788
T3,chen,perturbation=U2AF1,13,0.06926427337678091,0.18794027808756497
T3,chen,perturbation=U2AF1,14,0.00658325817373591,0.1642552991821905
T3,chen,perturbation=U2AF1,15,-0.004416110728085669,0.09829205816142955
T3,chen,perturbation=U2AF1,16,0.13041828920932205,0.2502073033213764
T3,chen,perturbation=U2AF1,17,0.1356034388113013,0.2015533971131112
T3,chen,perturbation=U2AF1,18,0.12107303624587352,0.22860168399773653
T3,chen,perturbation=U2AF1,19,0.13785849745471107,0.20725525273438736
T3,chen,perturbation=U2AF1,20,0.06046516440038487,0.16249886542926745
T3,chen,perturbation=U2AF1,21,0.13955943120100142,0.25197329720783634
T3,chen,perturbation=U2AF1,22,0.13581158250177736,0.19997833196027393
T3,chen,perturbation=U2AF1,23,0.12230184134331952,0.2062528046170502
T3,chen,perturbation=U2AF1,24,0.09998836226545874,0.2126203740229362
T3,chen,perturbation=U2AF1,25,0.032130072229946606,0.2666418024940119
T3,chen,perturbation=U2AF1,26,0.08285919916351706,0.18446654147915637
T3,chen,perturbation=U2AF1,27,0.13174226235719302,0.223762252678952
T3,chen,perturbation=U2AF1,28,0.13627628479666898,0.23818343008940157
T3,chen,perturbation=U2AF1,29,0.04223872199376051,0.09502821913450311
T3,chen,perturbation=U2AF1,30,0.1439141756725555,0.23069692691364022
T3,chen,perturbation=U2AF1,31,0.1773149977851416,0.2704071439872313
T3,chen,perturbation=U2AF1,32,0.12890032249473196,0.20851488447234973
T3,chen,perturbation=U2AF1,33,0.17524321709866206,0.2477814585611777
T3,chen,perturbation=U2AF1,34,0.16986055038996495,0.22264850026403002
T3,chen,perturbation=U2AF1,35,0.12804424834197864,0.23435504751633174
T3,chen,perturbation=U2AF1,36,0.08356426368419691,0.23385516865352993
T3,chen,perturbation=U2AF1,37,-0.02654440781957003,0.13781650211248458
T3,chen,perturbation=U2AF1,38,0.1341408815689192,0.2002636345250916
T3,chen,perturbation=U2AF1,39,0.18139393348491714,0.25753777371932773
T3,chen,perturbation=U2AF1,40,0.0770343500485684,0.1355745215898595
T3,chen,perturbation=U2AF1,41,0.12119065186539045,0.23925635205454826
T3,chen,perturbation=U2AF1,42,0.14394841037889633,0.23015948876064754
T3,chen,perturbation=U2AF1,43,0.08628345596415117,0.13978310131307026
T3,chen,perturbation=U2AF1,44,0.12826116343689298,0.22409566007566817
T3,chen,perturbation=U2AF1,45,0.11248015577033324,0.2171606455131059
T3,chen,perturbation=U2AF1,46,0.09608051328441383,0.17766882129537856
T3,chen,perturbation=U2AF1,47,0.059995248789724134,0.1725084098098829
T3,chen,perturbation=U2AF1,48,0.15413478767067734,0.23809799339705065
T3,chen,perturbation=U2AF1,49,0.16684263987190567,0.2830683060335653
T3,chen,perturbation=U2AF1,50,0.13387368291688345,0.21132287803685057
T3,chen,perturbation=U2AF1,51,0.12279418147668208,0.19394353604377995
T3,chen,perturbation=U2AF1,52,0.0026776038148817512,0.1320374246876753
T3,chen,perturbation=U2AF1,53,0.09307528125349615,0.18642279350778695
T3,chen,perturbation=U2AF1,54,-0.019459249534598953,0.0230996944892605
T3,chen,perturbation=U2AF1,55,0.0435139188641268,0.14063106904949788
T3,chen,perturbation=U2AF1,56,0.13236336259755765,0.22478118288821275
T3,chen,perturbation=U2AF1,57,0.16837851459655592,0.24808048513227704
T3,chen,perturbation=U2AF1,58,0.1454921370457918,0.23544188500935204
T3,chen,perturbation=U2AF1,59,0.18340191064279554,0.2659681289068054
T3,chen,perturbation=U2AF1,60,0.17154590697206645,0.22132292857510275
T3,chen,perturbation=U2AF1,61,0.17816423587864835,0.25195661328525804
T3,chen,perturbation=U2AF1,62,0.04825640871148334,0.14254284407521858
T3,chen,perturbation=U2AF1,63,0.1454191028568498,0.2268635395009979
T3,chen,perturbation=U2AF1,64,0.12780880738515943,0.24767155483691336
T3,chen,perturbation=U2AF1,65,0.14341079737786433,0.2013372491101049
T3,chen,perturbation=U2AF1,66,0.13922162810767066,0.21615200933163492
T3,chen,perturbation=U2AF1,67,0.17487644534025246,0.26351803615961855
T3,chen,perturbation=U2AF1,68,0.09668114938887692,0.22014149129442634
T3,chen,perturbation=U2AF1,69,0.01840137884827925,0.12484188168855297
T3,chen,perturbation=U2AF1,70,0.14545140278218188,0.24515969361837564
T3,chen,perturbation=U2AF1,71,0.1490481364823502,0.24219445403881446
T3,chen,perturbation=U2AF1,72,0.13471938117440188,0.21182217741607653
T3,chen,perturbation=U2AF1,73,0.08116274567965143,0.19763359547992998
T3,chen,perturbation=U2AF1,74,0.15999665313171274,0.2202393189879965
T3,chen,perturbation=U2AF1,75,0.15676252838127008,0.24843155248443458
T3,chen,perturbation=U2AF1,76,0.21390420131206037,0.27101624892648796
T3,chen,perturbation=U2AF1,77,0.15533284110759335,0.21298024182404485
T3,chen,perturbation=U2AF1,78,0.12937653546665076,0.2353054103783904
T3,chen,perturbation=U2AF1,79,0.07602087065478368,0.23125178862521517
