task_key,unit,stratum,partition,independent_control_r,shared_control_r
T5c,B,perturbation=Atorvastatin,46,0.23949890678548325,0.36156556136485807
T5c,B,perturbation=Atorvastatin,47,0.23956300795530613,0.360597456416342
T5c,B,perturbation=Atorvastatin,48,0.2270381170699145,0.3589479857711912
T5c,B,perturbation=Atorvastatin,49,0.21989492384676954,0.35283596279092594
T5c,B,perturbation=Atorvastatin,50,0.21397310945044282,0.3420467797081011
T5c,B,perturbation=Atorvastatin,51,0.24776066533113153,0.3713382480460313
T5c,B,perturbation=Atorvastatin,52,0.23103309753536924,0.3762166776890918
T5c,B,perturbation=Atorvastatin,53,0.22779981092920912,0.3494302327841602
T5c,B,perturbation=Atorvastatin,54,0.2489339411519381,0.35933866505185935
T5c,B,perturbation=Atorvastatin,55,0.2614960639712115,0.38084114046041256
T5c,B,perturbation=Atorvastatin,56,0.24409496018167895,0.3848591806453057
T5c,B,perturbation=Atorvastatin,57,0.22838003166501875,0.3631451685650227
T5c,B,perturbation=Atorvastatin,58,0.23324719578820385,0.37943153338239727
T5c,B,perturbation=Atorvastatin,59,0.23316342150689962,0.3710098807368906
T5c,B,perturbation=Atorvastatin,60,0.22816621555958688,0.35805726705766355
T5c,B,perturbation=Atorvastatin,61,0.24158492362361098,0.3706250145585281
T5c,B,perturbation=Atorvastatin,62,0.22246189665245703,0.36851700948491567
T5c,B,perturbation=Atorvastatin,63,0.2545876535676814,0.3653948920013832
T5c,B,perturbation=Atorvastatin,64,0.2119657785126539,0.3396647063787098
T5c,B,perturbation=Atorvastatin,65,0.20451519406095692,0.34387738522655253
T5c,B,perturbation=Atorvastatin,66,0.20839878037178342,0.3581945864386533
T5c,B,perturbation=Atorvastatin,67,0.24657657327619903,0.36053870744126143
T5c,B,perturbation=Atorvastatin,68,0.2159730799270404,0.3637777702311792
T5c,B,perturbation=Atorvastatin,69,0.20014498238914277,0.3232242266217215
T5c,B,perturbation=Atorvastatin,70,0.20885707946016058,0.3736689805309335
T5c,B,perturbation=Atorvastatin,71,0.23157393566845033,0.3552780045969088
T5c,B,perturbation=Atorvastatin,72,0.23415696470364436,0.37969700640008597
T5c,B,perturbation=Atorvastatin,73,0.24263258767001306,0.3531570768914678
T5c,B,perturbation=Atorvastatin,74,0.22276090078893995,0.35845794172638473
T5c,B,perturbation=Atorvastatin,75,0.22361544769871353,0.3479025358865231
T5c,B,perturbation=Atorvastatin,76,0.2600099219585031,0.39155811411487024
T5c,B,perturbation=Atorvastatin,77,0.23027287084526166,0.34818106721097264
T5c,B,perturbation=Atorvastatin,78,0.22617623584185728,0.3537494793033036
T5c,B,perturbation=Atorvastatin,79,0.2618384617125446,0.38248508059115305
T5c,B,perturbation=Atorvastatin,80,0.2602172480684812,0.39719739204702337
T5c,B,perturbation=Atorvastatin,81,0.21003908227820936,0.3323070843223257
T5c,B,perturbation=Atorvastatin,82,0.23491237497198827,0.36970154174596825
T5c,B,perturbation=Atorvastatin,83,0.24629255446307666,0.35953037739571914
T5c,B,perturbation=Atorvastatin,84,0.22970036136082486,0.3647345416906096
T5c,B,perturbation=Atorvastatin,85,0.22701986892881545,0.3630756178175073
T5c,B,perturbation=Atorvastatin,86,0.22891245447003486,0.36311909922166485
T5c,B,perturbation=Atorvastatin,87,0.22595977764763958,0.3535236827500477
T5c,B,perturbation=Atorvastatin,88,0.21811429716377093,0.3310852526677633
T5c,B,perturbation=Atorvastatin,89,0.23860544460919952,0.38684580264482304
T5c,B,perturbation=Atorvastatin,90,0.19703983343536693,0.35994286276966514
T5c,B,perturbation=Atorvastatin,91,0.19586655979079456,0.36111535982624676
T5c,B,perturbation=Atorvastatin,92,0.2678757615887136,0.3937233471368092
T5c,B,perturbation=Atorvastatin,93,0.21502602085849798,0.36522506578389513
T5c,B,perturbation=Atorvastatin,94,0.25069338995215196,0.38552389878751
T5c,B,perturbation=Atorvastatin,95,0.20791595198930563,0.34311115379396445
T5c,B,perturbation=Atorvastatin,96,0.1896594087042347,0.2983869882187776
T5c,B,perturbation=Atorvastatin,97,0.23222293171468658,0.349401947783706
T5c,B,perturbation=Atorvastatin,98,0.24143411959727556,0.37258591095453325
T5c,B,perturbation=Atorvastatin,99,0.22152454145237227,0.3510561083411185
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0,0.653303054885752,0.7347362897233629
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,1,0.6626507224232189,0.7318721022508966
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,2,0.6363628607532571,0.7174649488205658
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,3,0.6573695006523465,0.7249287578990923
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,4,0.6347628679595184,0.7153124355132682
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,5,0.6510912059420128,0.7314906037172288
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,6,0.6549730517440178,0.7329361273950185
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,7,0.6509054046327789,0.7264009072716121
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,8,0.6707885353276436,0.7380712587905816
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,9,0.6625196754148397,0.7217788391129761
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,10,0.6759022173279235,0.7385609020909569
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,11,0.6411038080179495,0.7230945481942866
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,12,0.6586410181500134,0.73512336744877
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,13,0.6515459435352863,0.7274553587208006
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,14,0.6471412653274736,0.7259870182762255
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,15,0.6639230893702789,0.728708002093526
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,16,0.645420139988712,0.7201055710032184
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,17,0.6628760119070358,0.7300433582355542
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,18,0.6545222721860328,0.7284493543557896
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,19,0.6572340409182537,0.718774390858681
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,20,0.6447464251641474,0.7287848632463805
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,21,0.6496174543613623,0.7268402191590148
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,22,0.6516770804764641,0.7391787463207286
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,23,0.6297453071396069,0.7146678274529241
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,24,0.6437307060092895,0.7181030799662778
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,25,0.6515784021040069,0.7371212552103448
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,26,0.6605876742864581,0.7341013070314224
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,27,0.6529767663009242,0.728734528434352
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,28,0.6535954012219439,0.7327612190574908
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,29,0.6720791049640847,0.735437745037326
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,30,0.6453952105421937,0.7203698790668025
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,31,0.6499162818857347,0.7324319578083593
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,32,0.6687059481124051,0.7375181191249376
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,33,0.6360008023393614,0.7160036062475581
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,34,0.641007492894806,0.7218167374741539
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,35,0.6625398795965852,0.7332737377740546
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,36,0.6399704604046378,0.7204863558403767
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,37,0.6307342036429998,0.720574812732864
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,38,0.6445416916336091,0.7175853675025672
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,39,0.6519874573250004,0.737863477055231
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,40,0.6510187916938469,0.721279672766657
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,41,0.6484189319316056,0.7252724545436924
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,42,0.6204396281659172,0.694922777187869
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,43,0.6542256071990202,0.7361002578658072
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,44,0.6604724611632464,0.7246700034754047
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,45,0.6401571989400939,0.7259568933371954
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,46,0.6591177258270214,0.7258967925011799
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,47,0.6619896756384165,0.7449968250896409
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,48,0.6584853320693946,0.741342654158019
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,49,0.6489566010382043,0.7199977121536533
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,50,0.6555282178399526,0.7300593985331301
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,51,0.6519080587696905,0.7158374149558073
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,52,0.6549633775775139,0.7282748695744978
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,53,0.6612747547956717,0.7370627339813627
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,54,0.6446351696469143,0.7193399540304622
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,55,0.6647972143213029,0.7322039652568653
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,56,0.6620420912556839,0.7379723630869792
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,57,0.6591886888500017,0.7331541094949364
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,58,0.6554741781045147,0.7242226498999137
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,59,0.6487883922039113,0.7292912605917099
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,60,0.6503751554946241,0.7298148521797101
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,61,0.6552026444801058,0.7287743156823215
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,62,0.6592030252190829,0.7289529760084327
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,63,0.6758201676227722,0.7361714482138646
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,64,0.6610165550152565,0.7333834742426347
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,65,0.6537704556761124,0.7258949170565697
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,66,0.6510800114549938,0.722030918495916
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,67,0.656599934846357,0.7230834305442914
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,68,0.6366748217517016,0.7285749803052802
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,69,0.6549227554762906,0.7353405577856605
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,70,0.6421781949385941,0.7211386050962592
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,71,0.6442552742969351,0.7250075321861463
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,72,0.6725638952423094,0.7331387213334524
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,73,0.6466677498777438,0.7257839166768165
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,74,0.664768572792974,0.7253820707536267
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,75,0.6757120492052735,0.7410080276942814
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,76,0.6458119271122928,0.7326736550098821
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,77,0.6517214619230001,0.7193539237539381
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,78,0.6503792073045884,0.7253127208985849
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,79,0.6752983078067016,0.7358802375468229
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,80,0.6571350426240254,0.7265525591512569
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,81,0.6517740391685447,0.7206437395537083
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,82,0.6636159081281353,0.7398615839508883
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,83,0.6421916042685651,0.7173287008795278
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,84,0.6524134322393131,0.7357381577000935
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,85,0.651440166978113,0.7282891051000695
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,86,0.6565783264270211,0.734223032986869
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,87,0.6473832930380023,0.723395841890711
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,88,0.6566595961953694,0.7309179936916552
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,89,0.6657964197243381,0.735093850017244
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,90,0.6535562147109454,0.7368382163237059
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,91,0.6678867963388212,0.7357047681223652
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,92,0.6680986594694588,0.7369309665024018
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,93,0.6710192682084115,0.73690632256556
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,94,0.6614763332937469,0.7325958643787589
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,95,0.6445236048223906,0.7269911123610454
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,96,0.6668930163943702,0.7452243669274619
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,97,0.6448843056860849,0.7214208283518249
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,98,0.6484532794993417,0.721347041952456
T5c,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,99,0.6608226539538561,0.7290430876935171
T5c,B,perturbation=Topotecan,0,0.2623863572802794,0.38139268061586773
T5c,B,perturbation=Topotecan,1,0.2787177478446232,0.39773269922787424
T5c,B,perturbation=Topotecan,2,0.2810896190598946,0.41146300941930863
T5c,B,perturbation=Topotecan,3,0.2615444134532796,0.38424311768458835
T5c,B,perturbation=Topotecan,4,0.28190207425506003,0.423895300428148
T5c,B,perturbation=Topotecan,5,0.28007679773253025,0.40508021032251085
T5c,B,perturbation=Topotecan,6,0.26002557617951005,0.3939028069277603
T5c,B,perturbation=Topotecan,7,0.2996000230579771,0.4106427693561869
T5c,B,perturbation=Topotecan,8,0.24543873768376837,0.38999218863884466
T5c,B,perturbation=Topotecan,9,0.285030185606726,0.4012200982799843
T5c,B,perturbation=Topotecan,10,0.27797598228243336,0.3989802700417554
T5c,B,perturbation=Topotecan,11,0.30265874347745925,0.41871966988394416
T5c,B,perturbation=Topotecan,12,0.26234858543371753,0.3953911791517663
T5c,B,perturbation=Topotecan,13,0.2727737559008702,0.41823702211429753
T5c,B,perturbation=Topotecan,14,0.2567963689491259,0.3924679512612372
T5c,B,perturbation=Topotecan,15,0.2824146718529034,0.4149604231892432
T5c,B,perturbation=Topotecan,16,0.2753710449956251,0.403060574890397
T5c,B,perturbation=Topotecan,17,0.2792647873422777,0.41614512633989253
T5c,B,perturbation=Topotecan,18,0.3116621359036075,0.43573252061021034
T5c,B,perturbation=Topotecan,19,0.27724423839700474,0.3969124203905497
T5c,B,perturbation=Topotecan,20,0.264331327636475,0.38023212777754734
T5c,B,perturbation=Topotecan,21,0.24397375484887965,0.3631926593189217
T5c,B,perturbation=Topotecan,22,0.2584091078683449,0.40150236127945854
T5c,B,perturbation=Topotecan,23,0.2818363208599232,0.4079906446324822
T5c,B,perturbation=Topotecan,24,0.2849256165069802,0.4157998651239678
T5c,B,perturbation=Topotecan,25,0.24865054578343623,0.39295337128900276
T5c,B,perturbation=Topotecan,26,0.2822496653059019,0.3991989392065635
T5c,B,perturbation=Topotecan,27,0.2677578025809686,0.3977722872266738
T5c,B,perturbation=Topotecan,28,0.2408827770032919,0.3762055992810976
T5c,B,perturbation=Topotecan,29,0.27252376013358,0.3961576479919855
T5c,B,perturbation=Topotecan,30,0.2693527336732571,0.39687157147969226
T5c,B,perturbation=Topotecan,31,0.2888174759493015,0.4185386777933165
T5c,B,perturbation=Topotecan,32,0.2914067776401681,0.40180231448058196
T5c,B,perturbation=Topotecan,33,0.3003359251724616,0.4119711795689352
T5c,B,perturbation=Topotecan,34,0.2641940972603785,0.39514162068164654
T5c,B,perturbation=Topotecan,35,0.3011884085722608,0.41846817063311004
T5c,B,perturbation=Topotecan,36,0.23757892355799493,0.36683755604329527
T5c,B,perturbation=Topotecan,37,0.26462272580139484,0.40521948607050556
T5c,B,perturbation=Topotecan,38,0.3094552343410276,0.4330905208395763
T5c,B,perturbation=Topotecan,39,0.257222784331021,0.3956993304151469
T5c,B,perturbation=Topotecan,40,0.29133499670823326,0.39848315360403563
T5c,B,perturbation=Topotecan,41,0.26114820793889515,0.3889886283200239
T5c,B,perturbation=Topotecan,42,0.2600186516788042,0.3829540043679397
T5c,B,perturbation=Topotecan,43,0.27239643606707675,0.4034415313858517
T5c,B,perturbation=Topotecan,44,0.23536187433116923,0.37147930005955393
T5c,B,perturbation=Topotecan,45,0.2766701013744912,0.39632737899984
T5c,B,perturbation=Topotecan,46,0.2737681016894631,0.3955877817608889
T5c,B,perturbation=Topotecan,47,0.24383610470506586,0.3814930706914371
T5c,B,perturbation=Topotecan,48,0.30841843951087433,0.4446126541636457
T5c,B,perturbation=Topotecan,49,0.27499160608393247,0.3981281774130302
T5c,B,perturbation=Topotecan,50,0.27009690194614844,0.4119414537657127
T5c,B,perturbation=Topotecan,51,0.26794637704266333,0.391763702849681
T5c,B,perturbation=Topotecan,52,0.23572268970916177,0.3545817942029988
T5c,B,perturbation=Topotecan,53,0.26869860634036025,0.3757214094186872
T5c,B,perturbation=Topotecan,54,0.25827070124366364,0.37240227953321253
T5c,B,perturbation=Topotecan,55,0.2916883157906705,0.4175482925900534
T5c,B,perturbation=Topotecan,56,0.2996069701635749,0.4118020710618562
T5c,B,perturbation=Topotecan,57,0.3041822489999851,0.4158228002104566
