task_key,unit,stratum,n_treated,n_controls,n_scored_genes,partitions,seed,bundle_path,independent_control_r,shared_control_r,status
T2,D354,cell_type_coarse=CD4_Memory,300,600,302,100,1219189613,predictions/C2/C2_LODO__cell-mean__C2_lodo_D354.npz,0.5438645120921327,0.6766078974469092,estimable
T2,D355,cell_type_coarse=CD4_Naive,300,600,307,100,878273505,predictions/C2/C2_LODO__cell-mean__C2_lodo_D355.npz,0.6565557018976571,0.7983643494890235,estimable
T2,D355,cell_type_coarse=CD4_Memory,300,600,307,100,878273505,predictions/C2/C2_LODO__cell-mean__C2_lodo_D355.npz,0.6104689266990015,0.7160139934211908,estimable
T2,D356,cell_type_coarse=CD4_Naive,300,600,308,100,1062116315,predictions/C2/C2_LODO__cell-mean__C2_lodo_D356.npz,0.4536033301600815,0.6506503652954023,estimable
T2,D356,cell_type_coarse=CD4_Memory,241,600,308,100,1062116315,predictions/C2/C2_LODO__cell-mean__C2_lodo_D356.npz,0.7000297795338568,0.7679807967191352,estimable
T2,D357,cell_type_coarse=CD4_Naive,244,600,305,100,4121925373,predictions/C2/C2_LODO__cell-mean__C2_lodo_D357.npz,0.6204428689679841,0.7465364357854202,estimable
T2,D357,cell_type_coarse=CD4_Memory,216,600,305,100,4121925373,predictions/C2/C2_LODO__cell-mean__C2_lodo_D357.npz,0.5709594634030893,0.6504868084230369,estimable
T2,D358,cell_type_coarse=CD4_Naive,300,600,307,100,816071370,predictions/C2/C2_LODO__cell-mean__C2_lodo_D358.npz,0.6081214244601071,0.7649952318292402,estimable
T2,D358,cell_type_coarse=CD4_Memory,238,600,307,100,816071370,predictions/C2/C2_LODO__cell-mean__C2_lodo_D358.npz,0.6332621284367892,0.7069613129609844,estimable
T2,D359,cell_type_coarse=CD4_Naive,300,600,300,100,1998692096,predictions/C2/C2_LODO__cell-mean__C2_lodo_D359.npz,0.7602685984638242,0.8577448166083567,estimable
T2,D359,cell_type_coarse=CD4_Memory,300,600,300,100,1998692096,predictions/C2/C2_LODO__cell-mean__C2_lodo_D359.npz,0.6216541152987791,0.7158602827585512,estimable
T2,D363,cell_type_coarse=CD4_Naive,300,600,300,100,3660238342,predictions/C2/C2_LODO__cell-mean__C2_lodo_D363.npz,0.5281026770973721,0.7194733252739306,estimable
T2,D363,cell_type_coarse=CD4_Memory,272,600,300,100,3660238342,predictions/C2/C2_LODO__cell-mean__C2_lodo_D363.npz,0.6323908624583222,0.7165944386417461,estimable
T2,D364,cell_type_coarse=CD4_Naive,300,600,310,100,2895710031,predictions/C2/C2_LODO__cell-mean__C2_lodo_D364.npz,0.5949922270872557,0.769611942829015,estimable
T2,D364,cell_type_coarse=CD4_Memory,184,600,310,100,2895710031,predictions/C2/C2_LODO__cell-mean__C2_lodo_D364.npz,0.6475781006950406,0.7040601528701322,estimable
T2,D365,cell_type_coarse=CD4_Naive,300,600,306,100,1244397351,predictions/C2/C2_LODO__cell-mean__C2_lodo_D365.npz,0.6377465437712772,0.803817066195273,estimable
T2,D365,cell_type_coarse=CD4_Memory,249,600,306,100,1244397351,predictions/C2/C2_LODO__cell-mean__C2_lodo_D365.npz,0.6772550519352357,0.7379138652924317,estimable
T2,D366,cell_type_coarse=CD4_Naive,300,600,309,100,2499921459,predictions/C2/C2_LODO__cell-mean__C2_lodo_D366.npz,0.7307494992141611,0.8459731169155309,estimable
T2,D366,cell_type_coarse=CD4_Memory,234,600,309,100,2499921459,predictions/C2/C2_LODO__cell-mean__C2_lodo_D366.npz,0.716962125239572,0.7699028736709791,estimable
T2,D367,cell_type_coarse=CD4_Naive,300,600,302,100,2767798479,predictions/C2/C2_LODO__cell-mean__C2_lodo_D367.npz,0.5367704934009551,0.7188735381662775,estimable
T2,D367,cell_type_coarse=CD4_Memory,208,600,302,100,2767798479,predictions/C2/C2_LODO__cell-mean__C2_lodo_D367.npz,0.6607343400585866,0.7231695347657515,estimable
T2,D368,cell_type_coarse=CD4_Naive,300,600,306,100,2795278453,predictions/C2/C2_LODO__cell-mean__C2_lodo_D368.npz,0.5816177548864484,0.7369002594405429,estimable
T2,D368,cell_type_coarse=CD4_Memory,234,600,306,100,2795278453,predictions/C2/C2_LODO__cell-mean__C2_lodo_D368.npz,0.628111279746622,0.6941037878402847,estimable
T2,D369,cell_type_coarse=CD4_Naive,300,600,306,100,1503288919,predictions/C2/C2_LODO__cell-mean__C2_lodo_D369.npz,0.45381715874283557,0.6193252161230712,estimable
T2,D369,cell_type_coarse=CD4_Memory,233,600,306,100,1503288919,predictions/C2/C2_LODO__cell-mean__C2_lodo_D369.npz,0.7532569767358148,0.8003222890769556,estimable
T2,D370,cell_type_coarse=CD4_Naive,300,600,304,100,3595813380,predictions/C2/C2_LODO__cell-mean__C2_lodo_D370.npz,0.401152795659787,0.5795514647942869,estimable
T2,D370,cell_type_coarse=CD4_Memory,300,600,304,100,3595813380,predictions/C2/C2_LODO__cell-mean__C2_lodo_D370.npz,0.7844403424651855,0.8365006882109571,estimable
T2,D371,cell_type_coarse=CD4_Naive,300,600,306,100,2756337702,predictions/C2/C2_LODO__cell-mean__C2_lodo_D371.npz,0.5337772234431931,0.6913981195719849,estimable
T2,D371,cell_type_coarse=CD4_Memory,119,600,306,100,2756337702,predictions/C2/C2_LODO__cell-mean__C2_lodo_D371.npz,0.7631952761110276,0.7871145906092171,estimable
T2,D372,cell_type_coarse=CD4_Naive,300,600,304,100,112569224,predictions/C2/C2_LODO__cell-mean__C2_lodo_D372.npz,0.626870185701481,0.7581131306152963,estimable
T2,D372,cell_type_coarse=CD4_Memory,196,600,304,100,112569224,predictions/C2/C2_LODO__cell-mean__C2_lodo_D372.npz,0.7284311158622535,0.7688273669664608,estimable
T2,D373,cell_type_coarse=CD4_Naive,300,600,305,100,1419755895,predictions/C2/C2_LODO__cell-mean__C2_lodo_D373.npz,0.585143442221729,0.7158603147441489,estimable
T2,D373,cell_type_coarse=CD4_Memory,276,600,305,100,1419755895,predictions/C2/C2_LODO__cell-mean__C2_lodo_D373.npz,0.7384016392427876,0.795665901802824,estimable
T2,D374,cell_type_coarse=CD4_Naive,300,600,305,100,2546357951,predictions/C2/C2_LODO__cell-mean__C2_lodo_D374.npz,0.614423764988553,0.7513966198987845,estimable
T2,D374,cell_type_coarse=CD4_Memory,279,600,305,100,2546357951,predictions/C2/C2_LODO__cell-mean__C2_lodo_D374.npz,0.7968378442113397,0.8388044804980865,estimable
T2,D378,cell_type_coarse=CD4_Naive,174,600,305,100,4001691382,predictions/C2/C2_LODO__cell-mean__C2_lodo_D378.npz,0.41876907468236296,0.5321635113957746,estimable
T2,D378,cell_type_coarse=CD4_Memory,197,600,305,100,4001691382,predictions/C2/C2_LODO__cell-mean__C2_lodo_D378.npz,0.42269924886651444,0.4945589065453453,estimable
T2,D379,cell_type_coarse=CD4_Naive,300,600,309,100,2738490724,predictions/C2/C2_LODO__cell-mean__C2_lodo_D379.npz,0.7137828699494965,0.811026897672884,estimable
T2,D379,cell_type_coarse=CD4_Memory,134,600,309,100,2738490724,predictions/C2/C2_LODO__cell-mean__C2_lodo_D379.npz,0.3121959098805523,0.37288191682007016,estimable
T2,D380,cell_type_coarse=CD4_Naive,166,600,308,100,4110227903,predictions/C2/C2_LODO__cell-mean__C2_lodo_D380.npz,0.6310756771969658,0.7104425472780338,estimable
T2,D380,cell_type_coarse=CD4_Memory,175,600,308,100,4110227903,predictions/C2/C2_LODO__cell-mean__C2_lodo_D380.npz,0.5801948764363759,0.6345035949291566,estimable
T2,D381,cell_type_coarse=CD4_Naive,235,600,306,100,3701976645,predictions/C2/C2_LODO__cell-mean__C2_lodo_D381.npz,0.6253067378413248,0.7335217584754613,estimable
T2,D381,cell_type_coarse=CD4_Memory,107,600,306,100,3701976645,predictions/C2/C2_LODO__cell-mean__C2_lodo_D381.npz,0.32001152812323247,0.3729785956418085,estimable
T2,D382,cell_type_coarse=CD4_Naive,300,600,303,100,3732686124,predictions/C2/C2_LODO__cell-mean__C2_lodo_D382.npz,0.5845856026700039,0.7190707912726559,estimable
T2,D382,cell_type_coarse=CD4_Memory,300,600,303,100,3732686124,predictions/C2/C2_LODO__cell-mean__C2_lodo_D382.npz,0.6779170457196362,0.749427784711789,estimable
T2,D383,cell_type_coarse=CD4_Naive,121,600,306,100,1238980677,predictions/C2/C2_LODO__cell-mean__C2_lodo_D383.npz,0.4461702695757368,0.5178252553655831,estimable
T2,D383,cell_type_coarse=CD4_Memory,152,600,306,100,1238980677,predictions/C2/C2_LODO__cell-mean__C2_lodo_D383.npz,0.14122302651091168,0.2241630683535459,estimable
T2,D387,cell_type_coarse=CD4_Naive,172,600,309,100,2770998614,predictions/C2/C2_LODO__cell-mean__C2_lodo_D387.npz,0.48749408693314755,0.5801300021039456,estimable
T2,D387,cell_type_coarse=CD4_Memory,300,600,309,100,2770998614,predictions/C2/C2_LODO__cell-mean__C2_lodo_D387.npz,0.42441546456308543,0.5629697069278513,estimable
T2,D388,cell_type_coarse=CD4_Naive,300,600,307,100,1674522040,predictions/C2/C2_LODO__cell-mean__C2_lodo_D388.npz,0.7399333955066189,0.8280013205166142,estimable
T2,D388,cell_type_coarse=CD4_Memory,300,600,307,100,1674522040,predictions/C2/C2_LODO__cell-mean__C2_lodo_D388.npz,0.434492836894249,0.5749108749033761,estimable
T2,D389,cell_type_coarse=CD4_Naive,252,600,311,100,1213957106,predictions/C2/C2_LODO__cell-mean__C2_lodo_D389.npz,0.7161452602398246,0.8027782046594065,estimable
T2,D389,cell_type_coarse=CD4_Memory,300,600,311,100,1213957106,predictions/C2/C2_LODO__cell-mean__C2_lodo_D389.npz,0.4491882882956638,0.588556495716321,estimable
T2,D390,cell_type_coarse=CD4_Naive,253,600,307,100,2327457822,predictions/C2/C2_LODO__cell-mean__C2_lodo_D390.npz,0.6131097328679851,0.7095750501515661,estimable
T2,D390,cell_type_coarse=CD4_Memory,300,600,307,100,2327457822,predictions/C2/C2_LODO__cell-mean__C2_lodo_D390.npz,0.36405430078877765,0.5081421030271202,estimable
T2,D391,cell_type_coarse=CD4_Naive,300,600,306,100,1139002689,predictions/C2/C2_LODO__cell-mean__C2_lodo_D391.npz,0.7624588091144807,0.8449112163438649,estimable
T2,D391,cell_type_coarse=CD4_Memory,296,600,306,100,1139002689,predictions/C2/C2_LODO__cell-mean__C2_lodo_D391.npz,0.44398212939829285,0.5755053057945924,estimable
T2,D392,cell_type_coarse=CD4_Naive,300,600,307,100,1666719936,predictions/C2/C2_LODO__cell-mean__C2_lodo_D392.npz,0.702757721209334,0.8007128579091473,estimable
T2,D392,cell_type_coarse=CD4_Memory,300,600,307,100,1666719936,predictions/C2/C2_LODO__cell-mean__C2_lodo_D392.npz,0.33055842911440114,0.4851346411411523,estimable
T2,D393,cell_type_coarse=CD4_Naive,300,600,305,100,304088705,predictions/C2/C2_LODO__cell-mean__C2_lodo_D393.npz,0.6608368578659529,0.8092656059702861,estimable
T2,D393,cell_type_coarse=CD4_Memory,300,600,305,100,304088705,predictions/C2/C2_LODO__cell-mean__C2_lodo_D393.npz,0.5129251776402972,0.6466963439292202,estimable
T2,D394,cell_type_coarse=CD4_Naive,300,600,302,100,168576290,predictions/C2/C2_LODO__cell-mean__C2_lodo_D394.npz,0.6067390168424242,0.7693775680889826,estimable
T2,D394,cell_type_coarse=CD4_Memory,300,600,302,100,168576290,predictions/C2/C2_LODO__cell-mean__C2_lodo_D394.npz,0.6467641935088383,0.7577439666811349,estimable
T2,D395,cell_type_coarse=CD4_Naive,300,600,304,100,2153727104,predictions/C2/C2_LODO__cell-mean__C2_lodo_D395.npz,0.6880304771512783,0.8128857151759377,estimable
T2,D395,cell_type_coarse=CD4_Memory,300,600,304,100,2153727104,predictions/C2/C2_LODO__cell-mean__C2_lodo_D395.npz,0.4761416662374633,0.6147983064828496,estimable
T2,D396,cell_type_coarse=CD4_Naive,300,600,306,100,3637616043,predictions/C2/C2_LODO__cell-mean__C2_lodo_D396.npz,0.7548920212521262,0.8478525385401181,estimable
T2,D396,cell_type_coarse=CD4_Memory,300,600,306,100,3637616043,predictions/C2/C2_LODO__cell-mean__C2_lodo_D396.npz,0.5640764429357827,0.6872407926982912,estimable
T2,D397,cell_type_coarse=CD4_Naive,300,600,304,100,1100460423,predictions/C2/C2_LODO__cell-mean__C2_lodo_D397.npz,0.6788961203758032,0.8157183695006178,estimable
T2,D397,cell_type_coarse=CD4_Memory,300,600,304,100,1100460423,predictions/C2/C2_LODO__cell-mean__C2_lodo_D397.npz,0.5358639642075103,0.6689681001451744,estimable
T2,D398,cell_type_coarse=CD4_Naive,300,600,307,100,3122426098,predictions/C2/C2_LODO__cell-mean__C2_lodo_D398.npz,0.6668148086062192,0.7987420885343355,estimable
T2,D398,cell_type_coarse=CD4_Memory,300,600,307,100,3122426098,predictions/C2/C2_LODO__cell-mean__C2_lodo_D398.npz,0.6185898147672978,0.7288007436654163,estimable
T2,D405,cell_type_coarse=CD4_Naive,300,600,310,100,3703612128,predictions/C2/C2_LODO__cell-mean__C2_lodo_D405.npz,0.6762562544618901,0.79732855697331,estimable
T2,D405,cell_type_coarse=CD4_Memory,300,600,310,100,3703612128,predictions/C2/C2_LODO__cell-mean__C2_lodo_D405.npz,0.4104843805909941,0.563710391934046,estimable
T2,D406,cell_type_coarse=CD4_Naive,300,600,306,100,1701629153,predictions/C2/C2_LODO__cell-mean__C2_lodo_D406.npz,0.6396290388703736,0.7755068950308487,estimable
T2,D406,cell_type_coarse=CD4_Memory,300,600,306,100,1701629153,predictions/C2/C2_LODO__cell-mean__C2_lodo_D406.npz,0.38435688450196376,0.5296597792605846,estimable
T2,D407,cell_type_coarse=CD4_Naive,300,600,304,100,2504925757,predictions/C2/C2_LODO__cell-mean__C2_lodo_D407.npz,0.6876718266927313,0.809741230864952,estimable
T2,D407,cell_type_coarse=CD4_Memory,300,600,304,100,2504925757,predictions/C2/C2_LODO__cell-mean__C2_lodo_D407.npz,0.5526971918144618,0.6717486077589571,estimable
T2,D408,cell_type_coarse=CD4_Naive,300,600,309,100,3189256869,predictions/C2/C2_LODO__cell-mean__C2_lodo_D408.npz,0.7172267332642385,0.8246559087081634,estimable
T2,D408,cell_type_coarse=CD4_Memory,300,600,309,100,3189256869,predictions/C2/C2_LODO__cell-mean__C2_lodo_D408.npz,0.5806256349356924,0.6953357455026152,estimable
T2,D409,cell_type_coarse=CD4_Naive,267,600,303,100,4036195814,predictions/C2/C2_LODO__cell-mean__C2_lodo_D409.npz,0.5698961970154356,0.7204237613717858,estimable
T2,D409,cell_type_coarse=CD4_Memory,300,600,303,100,4036195814,predictions/C2/C2_LODO__cell-mean__C2_lodo_D409.npz,0.5504192388453296,0.670779965780677,estimable
T2,D410,cell_type_coarse=CD4_Naive,300,600,307,100,3058849475,predictions/C2/C2_LODO__cell-mean__C2_lodo_D410.npz,0.6740162294507682,0.7913064301210772,estimable
T2,D410,cell_type_coarse=CD4_Memory,300,600,307,100,3058849475,predictions/C2/C2_LODO__cell-mean__C2_lodo_D410.npz,0.4159937982274027,0.5641282524432946,estimable
T2,D411,cell_type_coarse=CD4_Naive,300,600,311,100,713954124,predictions/C2/C2_LODO__cell-mean__C2_lodo_D411.npz,0.7341713600491384,0.8399527266155871,estimable
T2,D411,cell_type_coarse=CD4_Memory,300,600,311,100,713954124,predictions/C2/C2_LODO__cell-mean__C2_lodo_D411.npz,0.5290006922148289,0.643558792048776,estimable
T2,D412,cell_type_coarse=CD4_Naive,300,600,307,100,453329909,predictions/C2/C2_LODO__cell-mean__C2_lodo_D412.npz,0.7732470847792378,0.8558606804881195,estimable
T2,D412,cell_type_coarse=CD4_Memory,300,600,307,100,453329909,predictions/C2/C2_LODO__cell-mean__C2_lodo_D412.npz,0.46671377671275316,0.5999117693299523,estimable
T2,D413,cell_type_coarse=CD4_Naive,300,600,311,100,239685023,predictions/C2/C2_LODO__cell-mean__C2_lodo_D413.npz,0.7432428368906072,0.843600281007825,estimable
T2,D413,cell_type_coarse=CD4_Memory,300,600,311,100,239685023,predictions/C2/C2_LODO__cell-mean__C2_lodo_D413.npz,0.41966703921556714,0.5510886371632485,estimable
T2,D414,cell_type_coarse=CD4_Naive,300,600,306,100,3480354695,predictions/C2/C2_LODO__cell-mean__C2_lodo_D414.npz,0.7722253812832424,0.8632092770288722,estimable
T2,D414,cell_type_coarse=CD4_Memory,300,600,306,100,3480354695,predictions/C2/C2_LODO__cell-mean__C2_lodo_D414.npz,0.485489361402554,0.6183356191633881,estimable
T2,D415,cell_type_coarse=CD4_Naive,300,600,310,100,709642831,predictions/C2/C2_LODO__cell-mean__C2_lodo_D415.npz,0.7681153251925137,0.8628288556055885,estimable
T2,D415,cell_type_coarse=CD4_Memory,300,600,310,100,709642831,predictions/C2/C2_LODO__cell-mean__C2_lodo_D415.npz,0.559391932198265,0.6646896829753818,estimable
T2,D416,cell_type_coarse=CD4_Naive,53,600,303,100,577122196,predictions/C2/C2_LODO__cell-mean__C2_lodo_D416.npz,0.3874259938150147,0.4169346733995405,estimable
T2,D416,cell_type_coarse=CD4_Memory,300,600,303,100,577122196,predictions/C2/C2_LODO__cell-mean__C2_lodo_D416.npz,0.29440072153138064,0.42802102448475304,estimable
T2,D417,cell_type_coarse=CD4_Naive,70,600,305,100,3940889809,predictions/C2/C2_LODO__cell-mean__C2_lodo_D417.npz,0.48596982238312164,0.5289550104767493,estimable
T2,D417,cell_type_coarse=CD4_Memory,300,600,305,100,3940889809,predictions/C2/C2_LODO__cell-mean__C2_lodo_D417.npz,0.26351730729630246,0.43715579925631476,estimable
T2,D418,cell_type_coarse=CD4_Naive,218,600,313,100,2540149280,predictions/C2/C2_LODO__cell-mean__C2_lodo_D418.npz,0.8063942921771986,0.8570828136442177,estimable
T2,D418,cell_type_coarse=CD4_Memory,300,600,313,100,2540149280,predictions/C2/C2_LODO__cell-mean__C2_lodo_D418.npz,0.25801501519937764,0.40264716443504706,estimable
T2,D419,cell_type_coarse=CD4_Naive,166,600,308,100,1371435450,predictions/C2/C2_LODO__cell-mean__C2_lodo_D419.npz,0.6963118944339797,0.7463150811700662,estimable
T2,D419,cell_type_coarse=CD4_Memory,300,600,308,100,1371435450,predictions/C2/C2_LODO__cell-mean__C2_lodo_D419.npz,0.20962794283357142,0.3688916168993003,estimable
T2,D420,cell_type_coarse=CD4_Naive,86,600,306,100,4196939852,predictions/C2/C2_LODO__cell-mean__C2_lodo_D420.npz,0.6141510755909424,0.6635691865679795,estimable
T2,D420,cell_type_coarse=CD4_Memory,300,600,306,100,4196939852,predictions/C2/C2_LODO__cell-mean__C2_lodo_D420.npz,0.3564301215207864,0.4831847332314128,estimable
T2,D421,cell_type_coarse=CD4_Naive,300,600,315,100,3158928396,predictions/C2/C2_LODO__cell-mean__C2_lodo_D421.npz,0.7542803376954297,0.8432729551713964,estimable
T2,D422,cell_type_coarse=CD4_Naive,300,600,307,100,1635517521,predictions/C2/C2_LODO__cell-mean__C2_lodo_D422.npz,0.7596309977680247,0.8508219033683123,estimable
T2,D423,cell_type_coarse=CD4_Naive,300,600,308,100,1773052533,predictions/C2/C2_LODO__cell-mean__C2_lodo_D423.npz,0.9276938735443316,0.9533274018375111,estimable
T2,D424,cell_type_coarse=CD4_Naive,300,600,310,100,2025199452,predictions/C2/C2_LODO__cell-mean__C2_lodo_D424.npz,0.7721259841147166,0.857582852429644,estimable
T2,D425,cell_type_coarse=CD4_Naive,300,600,307,100,327225390,predictions/C2/C2_LODO__cell-mean__C2_lodo_D425.npz,0.7506794485954574,0.8326129161508237,estimable
T2,D426,cell_type_coarse=CD4_Naive,300,600,297,100,2913147008,predictions/C2/C2_LODO__cell-mean__C2_lodo_D426.npz,0.7619598974486557,0.8329505791144244,estimable
T2,D426,cell_type_coarse=CD4_Memory,300,600,297,100,2913147008,predictions/C2/C2_LODO__cell-mean__C2_lodo_D426.npz,0.7073253741501039,0.7867461112839631,estimable
T2,D427,cell_type_coarse=CD4_Naive,300,600,298,100,2866982877,predictions/C2/C2_LODO__cell-mean__C2_lodo_D427.npz,0.7345999937640361,0.8223296604763497,estimable
T2,D427,cell_type_coarse=CD4_Memory,300,600,298,100,2866982877,predictions/C2/C2_LODO__cell-mean__C2_lodo_D427.npz,0.7213844882064993,0.7994777461217152,estimable
T2,D428,cell_type_coarse=CD4_Naive,215,600,294,100,1626638793,predictions/C2/C2_LODO__cell-mean__C2_lodo_D428.npz,0.730427065666464,0.7902272915732256,estimable
T2,D428,cell_type_coarse=CD4_Memory,300,600,294,100,1626638793,predictions/C2/C2_LODO__cell-mean__C2_lodo_D428.npz,0.6449056158039811,0.7333807365949544,estimable
T2,D429,cell_type_coarse=CD4_Naive,300,600,300,100,2822217033,predictions/C2/C2_LODO__cell-mean__C2_lodo_D429.npz,0.7282242623228015,0.8091845112426549,estimable
T2,D429,cell_type_coarse=CD4_Memory,300,600,300,100,2822217033,predictions/C2/C2_LODO__cell-mean__C2_lodo_D429.npz,0.6194265803553276,0.7242954593644397,estimable
T2,D430,cell_type_coarse=CD4_Naive,300,600,307,100,989737953,predictions/C2/C2_LODO__cell-mean__C2_lodo_D430.npz,0.7843286429213143,0.8704032275987384,estimable
T2,D430,cell_type_coarse=CD4_Memory,300,600,307,100,989737953,predictions/C2/C2_LODO__cell-mean__C2_lodo_D430.npz,0.6534814599732008,0.7432167737823314,estimable
T2,D431,cell_type_coarse=CD4_Naive,300,600,290,100,2239039282,predictions/C2/C2_LODO__cell-mean__C2_lodo_D431.npz,0.7079745540719287,0.7992335675661679,estimable
T2,D431,cell_type_coarse=CD4_Memory,300,600,290,100,2239039282,predictions/C2/C2_LODO__cell-mean__C2_lodo_D431.npz,0.6729812072396127,0.7550659263435852,estimable
T2,D432,cell_type_coarse=CD4_Naive,300,600,309,100,1666535194,predictions/C2/C2_LODO__cell-mean__C2_lodo_D432.npz,0.6759792354459242,0.7943923036581886,estimable
T2,D432,cell_type_coarse=CD4_Memory,300,600,309,100,1666535194,predictions/C2/C2_LODO__cell-mean__C2_lodo_D432.npz,0.5414446263351521,0.6367792597646266,estimable
T2,D433,cell_type_coarse=CD4_Naive,300,600,305,100,2445466618,predictions/C2/C2_LODO__cell-mean__C2_lodo_D433.npz,0.748424791445602,0.8382333812876179,estimable
T2,D433,cell_type_coarse=CD4_Memory,300,600,305,100,2445466618,predictions/C2/C2_LODO__cell-mean__C2_lodo_D433.npz,0.5731866665149613,0.6625037221165405,estimable
T2,D434,cell_type_coarse=CD4_Naive,300,600,308,100,4257083756,predictions/C2/C2_LODO__cell-mean__C2_lodo_D434.npz,0.7195000716210417,0.8221620592581695,estimable
T2,D434,cell_type_coarse=CD4_Memory,182,600,308,100,4257083756,predictions/C2/C2_LODO__cell-mean__C2_lodo_D434.npz,0.3856572845443408,0.4655985020573483,estimable
T2,D435,cell_type_coarse=CD4_Naive,300,600,305,100,961586755,predictions/C2/C2_LODO__cell-mean__C2_lodo_D435.npz,0.6150144132061983,0.7425859769060524,estimable
T2,D435,cell_type_coarse=CD4_Memory,300,600,305,100,961586755,predictions/C2/C2_LODO__cell-mean__C2_lodo_D435.npz,0.4431971533893966,0.5643775370168468,estimable
T2,D436,cell_type_coarse=CD4_Naive,300,600,303,100,2352335775,predictions/C2/C2_LODO__cell-mean__C2_lodo_D436.npz,0.6708570511231173,0.7826722818738397,estimable
T2,D436,cell_type_coarse=CD4_Memory,300,600,303,100,2352335775,predictions/C2/C2_LODO__cell-mean__C2_lodo_D436.npz,0.5328185260356828,0.632645173046302,estimable
T2,D439,cell_type_coarse=CD4_Naive,300,600,303,100,285856113,predictions/C2/C2_LODO__cell-mean__C2_lodo_D439.npz,0.7901096954329409,0.8735113024548248,estimable
T2,D439,cell_type_coarse=CD4_Memory,300,600,303,100,285856113,predictions/C2/C2_LODO__cell-mean__C2_lodo_D439.npz,0.4619877770013068,0.5694331757253149,estimable
T2,D440,cell_type_coarse=CD4_Naive,300,600,306,100,96093705,predictions/C2/C2_LODO__cell-mean__C2_lodo_D440.npz,0.7024204736404256,0.8071770662278168,estimable
T2,D440,cell_type_coarse=CD4_Memory,300,600,306,100,96093705,predictions/C2/C2_LODO__cell-mean__C2_lodo_D440.npz,0.5539380609924754,0.6590081481145382,estimable
T2,D441,cell_type_coarse=CD4_Naive,300,600,307,100,300969036,predictions/C2/C2_LODO__cell-mean__C2_lodo_D441.npz,0.6718863998247478,0.7981033008801297,estimable
T2,D441,cell_type_coarse=CD4_Memory,300,600,307,100,300969036,predictions/C2/C2_LODO__cell-mean__C2_lodo_D441.npz,0.5156338773664723,0.6116189819697799,estimable
T2,D442,cell_type_coarse=CD4_Naive,300,600,305,100,575536546,predictions/C2/C2_LODO__cell-mean__C2_lodo_D442.npz,0.6576126637806269,0.7820930491883038,estimable
T2,D442,cell_type_coarse=CD4_Memory,300,600,305,100,575536546,predictions/C2/C2_LODO__cell-mean__C2_lodo_D442.npz,0.6298108864517485,0.711471617806246,estimable
T2,D443,cell_type_coarse=CD4_Naive,300,600,308,100,3546032066,predictions/C2/C2_LODO__cell-mean__C2_lodo_D443.npz,0.7234797627615345,0.8290574894158886,estimable
T2,D443,cell_type_coarse=CD4_Memory,300,600,308,100,3546032066,predictions/C2/C2_LODO__cell-mean__C2_lodo_D443.npz,0.5956748204305145,0.6935033201226737,estimable
