task_key,unit,stratum,n_treated,n_controls,n_scored_genes,partitions,seed,bundle_path,independent_control_r,shared_control_r,status
T3,chen,perturbation=NCOR2,1285,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.1917008821494738,0.35548912159204377,estimable
T3,chen,perturbation=ALKBH5,1028,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.08301628986874668,0.2220193435262484,estimable
T3,chen,perturbation=ANKRD17,1294,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.2601409002542276,0.41906658352416976,estimable
T3,chen,perturbation=PCLAF,1380,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.049698450481286134,0.2354168617216582,estimable
T3,chen,perturbation=SMARCB1,1960,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.7687256919904506,0.8370495932782747,estimable
T3,chen,perturbation=SMARCD2,1268,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.23300568855258139,0.385612289436573,estimable
T3,chen,perturbation=RPL8,571,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.21301498935873694,0.2927062045390133,estimable
T3,chen,perturbation=PLAGL2,1128,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.5174391748306665,0.6163186362881589,estimable
T3,chen,perturbation=EMC4,883,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.20240432948970802,0.3214427732308007,estimable
T3,chen,perturbation=TRAPPC2,1333,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.08172534311053271,0.24837351310104236,estimable
T3,chen,perturbation=ALG1,1461,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.4920357170050707,0.6087862558410722,estimable
T3,chen,perturbation=PTEN,986,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.6315736130171021,0.7085483117774551,estimable
T3,chen,perturbation=ABCA13,1106,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.009515501209288214,0.16500519208756487,estimable
T3,chen,perturbation=FHIP1A,1032,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.027019264471284353,0.17641912721188532,estimable
T3,chen,perturbation=PDRG1,672,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.22900347236861915,0.3208361725411148,estimable
T3,chen,perturbation=MED6,971,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.5156460619809495,0.6045120799953728,estimable
T3,chen,perturbation=TARDBP,829,3000,1971,100,1228055108,predictions/C3/C3_LO_gene__cell-mean__C3_true_lo_gene_10__chen.npz,0.453069778657182,0.539864160483327,estimable
